INT,STRING,INT,INT,INT,INT,INT,INT,INT,INT
5702,,190001,4,2,4,2,2,1,1
5703,,190002,3,2,3,1,3,1,4
5704,,191000,2,1,2,1,4,1,2
5705,,191001,1,2,1,2,5,2,3
5706,,191002,5,2,5,2,1,1,5
5707,,190000,4,2,4,1,2,1,1
5708,,190001,3,1,3,1,3,1,4
5709,,190002,2,2,2,2,4,2,2
5710,,191000,1,2,1,2,5,1,3
5711,,191001,5,2,5,1,1,1,5
5712,,191002,4,1,4,1,2,1,1
5713,,190000,3,2,3,2,3,2,4
5714,,190001,2,2,2,2,4,1,2
5715,,190002,1,2,1,1,5,1,3
5716,,191000,5,1,5,1,1,1,5
5717,,191001,4,2,4,2,2,2,1
5718,,191002,3,2,3,2,3,1,4
5719,,190000,2,2,2,1,4,1,2
5720,,190001,1,1,1,1,5,1,3
5721,,190002,5,2,5,2,1,2,5
5722,,191000,4,2,4,2,2,1,1
5723,,191001,3,2,3,1,3,1,4
5724,,191002,2,1,2,1,4,1,2
5725,,190000,1,2,1,2,5,2,3
5726,,190001,5,2,5,2,1,1,5
5727,,190002,4,2,4,1,2,1,1
5728,,191000,3,1,3,1,3,1,4
5729,,191001,2,2,2,2,4,2,2
5730,,191002,1,2,1,2,5,1,3
5731,,190000,5,2,5,1,1,1,5
5732,,190001,4,1,4,1,2,1,1
5733,,190002,3,2,3,2,3,2,4
5734,,191000,2,2,2,2,4,1,2
5735,,191001,1,2,1,1,5,1,3
5736,,191002,5,1,5,1,1,1,5
5737,,190000,4,2,4,2,2,2,1
5738,,190001,3,2,3,2,3,1,4
5739,,190002,2,2,2,1,4,1,2
5740,,191000,1,1,1,1,5,1,3
5741,,191001,5,2,5,2,1,2,5
5742,,191002,4,2,4,2,2,1,1
5743,,190000,3,2,3,1,3,1,4
5744,,190001,2,1,2,1,4,1,2
5745,,190002,1,2,1,2,5,2,3
5746,,191000,5,2,5,2,1,1,5
5747,,191001,4,2,4,1,2,1,1
5748,,191002,3,1,3,1,3,1,4
5749,,190000,2,2,2,2,4,2,2
5750,,190001,1,2,1,2,5,1,3
5751,,190002,5,2,5,1,1,1,5
5752,,191000,4,1,4,1,2,1,1
5753,,191001,3,2,3,2,3,2,4
5754,,191002,2,2,2,2,4,1,2
5755,,190000,1,2,1,1,5,1,3
5756,,190001,5,1,5,1,1,1,5
5757,,190002,4,2,4,2,2,2,1
5758,,191000,3,2,3,2,3,1,4
5759,,191001,2,2,2,1,4,1,2
5760,,191002,1,1,1,1,5,1,3
5761,,190000,5,2,5,2,1,2,5
5762,,190001,4,2,4,2,2,1,1
5763,,190002,3,2,3,1,3,1,4
5764,,191000,2,1,2,1,4,1,2
5765,,191001,1,2,1,2,5,2,3
5766,,191002,5,2,5,2,1,1,5
5767,,190000,4,2,4,1,2,1,1
5768,,190001,3,1,3,1,3,1,4
5769,,190002,2,2,2,2,4,2,2
5770,,191000,1,2,1,2,5,1,3
5771,,191001,5,2,5,1,1,1,5
5772,,191002,4,1,4,1,2,1,1
5773,,190000,3,2,3,2,3,2,4
5774,,190001,2,2,2,2,4,1,2
5775,,190002,1,2,1,1,5,1,3
5776,,191000,5,1,5,1,1,1,5
5777,,191001,4,2,4,2,2,2,1
5778,,191002,3,2,3,2,3,1,4
5779,,190000,2,2,2,1,4,1,2
5780,,190001,1,1,1,1,5,1,3
5781,,190002,5,2,5,2,1,2,5
5782,,191000,4,2,4,2,2,1,1
5783,,191001,3,2,3,1,3,1,4
5784,,191002,2,1,2,1,4,1,2
5785,,190000,1,2,1,2,5,2,3
5786,,190001,5,2,5,2,1,1,5
5787,,190002,4,2,4,1,2,1,1
5788,,191000,3,1,3,1,3,1,4
5789,,191001,2,2,2,2,4,2,2
5790,,191002,1,2,1,2,5,1,3
5791,,190000,5,2,5,1,1,1,5
5792,,190001,4,1,4,1,2,1,1
5793,,190002,3,2,3,2,3,2,4
5794,,191000,2,2,2,2,4,1,2
5795,,191001,1,2,1,1,5,1,3
5796,,191002,5,1,5,1,1,1,5
5797,,190000,4,2,4,2,2,2,1
5798,,190001,3,2,3,2,3,1,4
5799,,190002,2,2,2,1,4,1,2
5800,,191000,1,1,1,1,5,1,3
5801,,191001,5,2,5,2,1,2,5
5802,,191002,4,2,4,2,2,1,1
5803,,190000,3,2,3,1,3,1,4
5804,,190001,2,1,2,1,4,1,2
5805,,190002,1,2,1,2,5,2,3
5806,,191000,5,2,5,2,1,1,5
5807,,191001,4,2,4,1,2,1,1
5808,,191002,3,1,3,1,3,1,4
5809,,190000,2,2,2,2,4,2,2
5810,,190001,1,2,1,2,5,1,3
5811,,190002,5,2,5,1,1,1,5
5812,,191000,4,1,4,1,2,1,1
5813,,191001,3,2,3,2,3,2,4
5814,,191002,2,2,2,2,4,1,2
5815,,190000,1,2,1,1,5,1,3
5816,,190001,5,1,5,1,1,1,5
5817,,190002,4,2,4,2,2,2,1
5818,,191000,3,2,3,2,3,1,4
5819,,191001,2,2,2,1,4,1,2
5820,,191002,1,1,1,1,5,1,3
5821,,190000,5,2,5,2,1,2,5
5822,,190001,4,2,4,2,2,1,1
5823,,190002,3,2,3,1,3,1,4
5824,,191000,2,1,2,1,4,1,2
5825,,191001,1,2,1,2,5,2,3
5826,,191002,5,2,5,2,1,1,5
5827,,190000,4,2,4,1,2,1,1
5828,,190001,3,1,3,1,3,1,4
5829,,190002,2,2,2,2,4,2,2
5830,,191000,1,2,1,2,5,1,3
5831,,191001,5,2,5,1,1,1,5
5832,,191002,4,1,4,1,2,1,1
5833,,190000,3,2,3,2,3,2,4
5834,,190001,2,2,2,2,4,1,2
5835,,190002,1,2,1,1,5,1,3
5836,,191000,5,1,5,1,1,1,5
5837,,191001,4,2,4,2,2,2,1
5838,,191002,3,2,3,2,3,1,4
5839,,190000,2,2,2,1,4,1,2
5840,,190001,1,1,1,1,5,1,3
5841,,190002,5,2,5,2,1,2,5
5842,,191000,4,2,4,2,2,1,1
5843,,191001,3,2,3,1,3,1,4
5844,,191002,2,1,2,1,4,1,2
5845,,190000,1,2,1,2,5,2,3
5846,,190001,5,2,5,2,1,1,5
5847,,190002,4,2,4,1,2,1,1
5848,,191000,3,1,3,1,3,1,4
5849,,191001,2,2,2,2,4,2,2
5850,,191002,1,2,1,2,5,1,3
5851,,190000,5,2,5,1,1,1,5
5852,,190001,4,1,4,1,2,1,1
5853,,190002,3,2,3,2,3,2,4
5854,,191000,2,2,2,2,4,1,2
5855,,191001,1,2,1,1,5,1,3
5856,,191002,5,1,5,1,1,1,5
5857,,190000,4,2,4,2,2,2,1
5858,,190001,3,2,3,2,3,1,4
5859,,190002,2,2,2,1,4,1,2
5860,,191000,1,1,1,1,5,1,3
5861,,191001,5,2,5,2,1,2,5
5862,,191002,4,2,4,2,2,1,1
5863,,190000,3,2,3,1,3,1,4
5864,,190001,2,1,2,1,4,1,2
5865,,190002,1,2,1,2,5,2,3
5866,,191000,5,2,5,2,1,1,5
5867,,191001,4,2,4,1,2,1,1
5868,,191002,3,1,3,1,3,1,4
5869,,190000,2,2,2,2,4,2,2
5870,,190001,1,2,1,2,5,1,3
5871,,190002,5,2,5,1,1,1,5
5872,,191000,4,1,4,1,2,1,1
5873,,191001,3,2,3,2,3,2,4
5874,,191002,2,2,2,2,4,1,2
5875,,190000,1,2,1,1,5,1,3
5876,,190001,5,1,5,1,1,1,5
5877,,190002,4,2,4,2,2,2,1
5878,,191000,3,2,3,2,3,1,4
5879,,191001,2,2,2,1,4,1,2
5880,,191002,1,1,1,1,5,1,3
5881,,190000,5,2,5,2,1,2,5
5882,,190001,4,2,4,2,2,1,1
5883,,190002,3,2,3,1,3,1,4
5884,,191000,2,1,2,1,4,1,2
5885,,191001,1,2,1,2,5,2,3
5886,,191002,5,2,5,2,1,1,5
5887,,190000,4,2,4,1,2,1,1
5888,,190001,3,1,3,1,3,1,4
5889,,190002,2,2,2,2,4,2,2
5890,,191000,1,2,1,2,5,1,3
5891,,191001,5,2,5,1,1,1,5
5892,,191002,4,1,4,1,2,1,1
5893,,190000,3,2,3,2,3,2,4
5894,,190001,2,2,2,2,4,1,2
5895,,190002,1,2,1,1,5,1,3
5896,,191000,5,1,5,1,1,1,5
5897,,191001,4,2,4,2,2,2,1
5898,,191002,3,2,3,2,3,1,4
5899,,190000,2,2,2,1,4,1,2
5900,,190001,1,1,1,1,5,1,3
5901,,190002,5,2,5,2,1,2,5
5902,,191000,4,2,4,2,2,1,1
5903,,191001,3,2,3,1,3,1,4
5904,,191002,2,1,2,1,4,1,2
5905,,190000,1,2,1,2,5,2,3
5906,,190001,5,2,5,2,1,1,5
5907,,190002,4,2,4,1,2,1,1
5908,,191000,3,1,3,1,3,1,4
5909,,191001,2,2,2,2,4,2,2
5910,,191002,1,2,1,2,5,1,3
5911,,190000,5,2,5,1,1,1,5
5912,,190001,4,1,4,1,2,1,1
5913,,190002,3,2,3,2,3,2,4
5914,,191000,2,2,2,2,4,1,2
5915,,191001,1,2,1,1,5,1,3
5916,,191002,5,1,5,1,1,1,5
5917,,190000,4,2,4,2,2,2,1
5918,,190001,3,2,3,2,3,1,4
5919,,190002,2,2,2,1,4,1,2
5920,,191000,1,1,1,1,5,1,3
5921,,191001,5,2,5,2,1,2,5
5922,,191002,4,2,4,2,2,1,1
5923,,190000,3,2,3,1,3,1,4
5924,,190001,2,1,2,1,4,1,2
5925,,190002,1,2,1,2,5,2,3
5926,,191000,5,2,5,2,1,1,5
5927,,191001,4,2,4,1,2,1,1
5928,,191002,3,1,3,1,3,1,4
5929,,190000,2,2,2,2,4,2,2
5930,,190001,1,2,1,2,5,1,3
5931,,190002,5,2,5,1,1,1,5
5932,,191000,4,1,4,1,2,1,1
5933,,191001,3,2,3,2,3,2,4
5934,,191002,2,2,2,2,4,1,2
5935,,190000,1,2,1,1,5,1,3
5936,,190001,5,1,5,1,1,1,5
5937,,190002,4,2,4,2,2,2,1
5938,,191000,3,2,3,2,3,1,4
5939,,191001,2,2,2,1,4,1,2
5940,,191002,1,1,1,1,5,1,3
5941,,190000,5,2,5,2,1,2,5
5942,,190001,4,2,4,2,2,1,1
5943,,190002,3,2,3,1,3,1,4
5944,,191000,2,1,2,1,4,1,2
5945,,191001,1,2,1,2,5,2,3
5946,,191002,5,2,5,2,1,1,5
5947,,190000,4,2,4,1,2,1,1
5948,,190001,3,1,3,1,3,1,4
5949,,190002,2,2,2,2,4,2,2
5950,,191000,1,2,1,2,5,1,3
5951,,191001,5,2,5,1,1,1,5
5952,,191002,4,1,4,1,2,1,1
5953,,190000,3,2,3,2,3,2,4
5954,,190001,2,2,2,2,4,1,2
5955,,190002,1,2,1,1,5,1,3
5956,,191000,5,1,5,1,1,1,5
5957,,191001,4,2,4,2,2,2,1
5958,,191002,3,2,3,2,3,1,4
5959,,190000,2,2,2,1,4,1,2
5960,,190001,1,1,1,1,5,1,3
5961,,190002,5,2,5,2,1,2,5
5962,,191000,4,2,4,2,2,1,1
5963,,191001,3,2,3,1,3,1,4
5964,,191002,2,1,2,1,4,1,2
5965,,190000,1,2,1,2,5,2,3
5966,,190001,5,2,5,2,1,1,5
5967,,190002,4,2,4,1,2,1,1
5968,,191000,3,1,3,1,3,1,4
5969,,191001,2,2,2,2,4,2,2
5970,,191002,1,2,1,2,5,1,3
5971,,190000,5,2,5,1,1,1,5
5972,,190001,4,1,4,1,2,1,1
5973,,190002,3,2,3,2,3,2,4
5974,,191000,2,2,2,2,4,1,2
5975,,191001,1,2,1,1,5,1,3
5976,,191002,5,1,5,1,1,1,5
5977,,190000,4,2,4,2,2,2,1
5978,,190001,3,2,3,2,3,1,4
5979,,190002,2,2,2,1,4,1,2
5980,,191000,1,1,1,1,5,1,3
5981,,191001,5,2,5,2,1,2,5
5982,,191002,4,2,4,2,2,1,1
5983,,190000,3,2,3,1,3,1,4
5984,,190001,2,1,2,1,4,1,2
5985,,190002,1,2,1,2,5,2,3
5986,,191000,5,2,5,2,1,1,5
5987,,191001,4,2,4,1,2,1,1
5988,,191002,3,1,3,1,3,1,4
5989,,190000,2,2,2,2,4,2,2
5990,,190001,1,2,1,2,5,1,3
5991,,190002,5,2,5,1,1,1,5
5992,,191000,4,1,4,1,2,1,1
5993,,191001,3,2,3,2,3,2,4
5994,,191002,2,2,2,2,4,1,2
5995,,190000,1,2,1,1,5,1,3
5996,,190001,5,1,5,1,1,1,5
5997,,190002,4,2,4,2,2,2,1
5998,,191000,3,2,3,2,3,1,4
5999,,191001,2,2,2,1,4,1,2
6000,,191002,1,1,1,1,5,1,3
6001,,190000,5,2,5,2,1,2,5
6002,,190001,4,2,4,2,2,1,1
6003,,190002,3,2,3,1,3,1,4
6004,,191000,2,1,2,1,4,1,2
6005,,191001,1,2,1,2,5,2,3
6006,,191002,5,2,5,2,1,1,5
6007,,190000,4,2,4,1,2,1,1
6008,,190001,3,1,3,1,3,1,4
6009,,190002,2,2,2,2,4,2,2
6010,,191000,1,2,1,2,5,1,3
6011,,191001,5,2,5,1,1,1,5
6012,,191002,4,1,4,1,2,1,1
6013,,190000,3,2,3,2,3,2,4
6014,,190001,2,2,2,2,4,1,2
6015,,190002,1,2,1,1,5,1,3
6016,,191000,5,1,5,1,1,1,5
6017,,191001,4,2,4,2,2,2,1
6018,,191002,3,2,3,2,3,1,4
6019,,190000,2,2,2,1,4,1,2
6020,,190001,1,1,1,1,5,1,3
6021,,190002,5,2,5,2,1,2,5
6022,,191000,4,2,4,2,2,1,1
6023,,191001,3,2,3,1,3,1,4
6024,,191002,2,1,2,1,4,1,2
6025,,190000,1,2,1,2,5,2,3
6026,,190001,5,2,5,2,1,1,5
6027,,190002,4,2,4,1,2,1,1
6028,,191000,3,1,3,1,3,1,4
6029,,191001,2,2,2,2,4,2,2
6030,,191002,1,2,1,2,5,1,3
6031,,190000,5,2,5,1,1,1,5
6032,,190001,4,1,4,1,2,1,1
6033,,190002,3,2,3,2,3,2,4
6034,,191000,2,2,2,2,4,1,2
6035,,191001,1,2,1,1,5,1,3
6036,,191002,5,1,5,1,1,1,5
6037,,190000,4,2,4,2,2,2,1
6038,,190001,3,2,3,2,3,1,4
6039,,190002,2,2,2,1,4,1,2
6040,,191000,1,1,1,1,5,1,3
6041,,191001,5,2,5,2,1,2,5
6042,,191002,4,2,4,2,2,1,1
6043,,190000,3,2,3,1,3,1,4
6044,,190001,2,1,2,1,4,1,2
6045,,190002,1,2,1,2,5,2,3
6046,,191000,5,2,5,2,1,1,5
6047,,191001,4,2,4,1,2,1,1
6048,,191002,3,1,3,1,3,1,4
6049,,190000,2,2,2,2,4,2,2
6050,,190001,1,2,1,2,5,1,3
6051,,190002,5,2,5,1,1,1,5
6052,,191000,4,1,4,1,2,1,1
6053,,191001,3,2,3,2,3,2,4
6054,,191002,2,2,2,2,4,1,2
6055,,190000,1,2,1,1,5,1,3
6056,,190001,5,1,5,1,1,1,5
6057,,190002,4,2,4,2,2,2,1
6058,,191000,3,2,3,2,3,1,4
6059,,191001,2,2,2,1,4,1,2
6060,,191002,1,1,1,1,5,1,3
6061,,190000,5,2,5,2,1,2,5
6062,,190001,4,2,4,2,2,1,1
6063,,190002,3,2,3,1,3,1,4
6064,,191000,2,1,2,1,4,1,2
6065,,191001,1,2,1,2,5,2,3
6066,,191002,5,2,5,2,1,1,5
6067,,190000,4,2,4,1,2,1,1
6068,,190001,3,1,3,1,3,1,4
6069,,190002,2,2,2,2,4,2,2
6070,,191000,1,2,1,2,5,1,3
6071,,191001,5,2,5,1,1,1,5
6072,,191002,4,1,4,1,2,1,1
6073,,190000,3,2,3,2,3,2,4
6074,,190001,2,2,2,2,4,1,2
6075,,190002,1,2,1,1,5,1,3
6076,,191000,5,1,5,1,1,1,5
6077,,191001,4,2,4,2,2,2,1
6078,,191002,3,2,3,2,3,1,4
6079,,190000,2,2,2,1,4,1,2
6080,,190001,1,1,1,1,5,1,3
6081,,190002,5,2,5,2,1,2,5
6082,,191000,4,2,4,2,2,1,1
6083,,191001,3,2,3,1,3,1,4
6084,,191002,2,1,2,1,4,1,2
6085,,190000,1,2,1,2,5,2,3
6086,,190001,5,2,5,2,1,1,5
6087,,190002,4,2,4,1,2,1,1
6088,,191000,3,1,3,1,3,1,4
6089,,191001,2,2,2,2,4,2,2
6090,,191002,1,2,1,2,5,1,3
6091,,190000,5,2,5,1,1,1,5
6092,,190001,4,1,4,1,2,1,1
6093,,190002,3,2,3,2,3,2,4
6094,,191000,2,2,2,2,4,1,2
6095,,191001,1,2,1,1,5,1,3
6096,,191002,5,1,5,1,1,1,5
6097,,190000,4,2,4,2,2,2,1
6098,,190001,3,2,3,2,3,1,4
6099,,190002,2,2,2,1,4,1,2
6100,,191000,1,1,1,1,5,1,3
6101,,191001,5,2,5,2,1,2,5
6102,,191002,4,2,4,2,2,1,1
6103,,190000,3,2,3,1,3,1,4
6104,,190001,2,1,2,1,4,1,2
6105,,190002,1,2,1,2,5,2,3
6106,,191000,5,2,5,2,1,1,5
6107,,191001,4,2,4,1,2,1,1
6108,,191002,3,1,3,1,3,1,4
6109,,190000,2,2,2,2,4,2,2
6110,,190001,1,2,1,2,5,1,3
6111,,190002,5,2,5,1,1,1,5
6112,,191000,4,1,4,1,2,1,1
6113,,191001,3,2,3,2,3,2,4
6114,,191002,2,2,2,2,4,1,2
6115,,190000,1,2,1,1,5,1,3
6116,,190001,5,1,5,1,1,1,5
6117,,190002,4,2,4,2,2,2,1
6118,,191000,3,2,3,2,3,1,4
6119,,191001,2,2,2,1,4,1,2
6120,,191002,1,1,1,1,5,1,3
6121,,190000,5,2,5,2,1,2,5
6122,,190001,4,2,4,2,2,1,1
6123,,190002,3,2,3,1,3,1,4
6124,,191000,2,1,2,1,4,1,2
6125,,191001,1,2,1,2,5,2,3
6126,,191002,5,2,5,2,1,1,5
6127,,190000,4,2,4,1,2,1,1
6128,,190001,3,1,3,1,3,1,4
6129,,190002,2,2,2,2,4,2,2
6130,,191000,1,2,1,2,5,1,3
6131,,191001,5,2,5,1,1,1,5
6132,,191002,4,1,4,1,2,1,1
6133,,190000,3,2,3,2,3,2,4
6134,,190001,2,2,2,2,4,1,2
6135,,190002,1,2,1,1,5,1,3
6136,,191000,5,1,5,1,1,1,5
6137,,191001,4,2,4,2,2,2,1
6138,,191002,3,2,3,2,3,1,4
6139,,190000,2,2,2,1,4,1,2
6140,,190001,1,1,1,1,5,1,3
6141,,190002,5,2,5,2,1,2,5
6142,,191000,4,2,4,2,2,1,1
6143,,191001,3,2,3,1,3,1,4
6144,,191002,2,1,2,1,4,1,2
6145,,190000,1,2,1,2,5,2,3
6146,,190001,5,2,5,2,1,1,5
6147,,190002,4,2,4,1,2,1,1
6148,,191000,3,1,3,1,3,1,4
6149,,191001,2,2,2,2,4,2,2
6150,,191002,1,2,1,2,5,1,3
6151,,190000,5,2,5,1,1,1,5
6152,,190001,4,1,4,1,2,1,1
6153,,190002,3,2,3,2,3,2,4
6154,,191000,2,2,2,2,4,1,2
6155,,191001,1,2,1,1,5,1,3
6156,,191002,5,1,5,1,1,1,5
6157,,190000,4,2,4,2,2,2,1
6158,,190001,3,2,3,2,3,1,4
6159,,190002,2,2,2,1,4,1,2
6160,,191000,1,1,1,1,5,1,3
6161,,191001,5,2,5,2,1,2,5
6162,,191002,4,2,4,2,2,1,1
6163,,190000,3,2,3,1,3,1,4
6164,,190001,2,1,2,1,4,1,2
6165,,190002,1,2,1,2,5,2,3
6166,,191000,5,2,5,2,1,1,5
6167,,191001,4,2,4,1,2,1,1
6168,,191002,3,1,3,1,3,1,4
6169,,190000,2,2,2,2,4,2,2
6170,,190001,1,2,1,2,5,1,3
6171,,190002,5,2,5,1,1,1,5
6172,,191000,4,1,4,1,2,1,1
6173,,191001,3,2,3,2,3,2,4
6174,,191002,2,2,2,2,4,1,2
6175,,190000,1,2,1,1,5,1,3
6176,,190001,5,1,5,1,1,1,5
6177,,190002,4,2,4,2,2,2,1
6178,,191000,3,2,3,2,3,1,4
6179,,191001,2,2,2,1,4,1,2
6180,,191002,1,1,1,1,5,1,3
6181,,190000,5,2,5,2,1,2,5
6182,,190001,4,2,4,2,2,1,1
6183,,190002,3,2,3,1,3,1,4
6184,,191000,2,1,2,1,4,1,2
6185,,191001,1,2,1,2,5,2,3
6186,,191002,5,2,5,2,1,1,5
6187,,190000,4,2,4,1,2,1,1
6188,,190001,3,1,3,1,3,1,4
6189,,190002,2,2,2,2,4,2,2
6190,,191000,1,2,1,2,5,1,3
6191,,191001,5,2,5,1,1,1,5
6192,,191002,4,1,4,1,2,1,1
6193,,190000,3,2,3,2,3,2,4
6194,,190001,2,2,2,2,4,1,2
6195,,190002,1,2,1,1,5,1,3
6196,,191000,5,1,5,1,1,1,5
6197,,191001,4,2,4,2,2,2,1
6198,,191002,3,2,3,2,3,1,4
6199,,190000,2,2,2,1,4,1,2
6200,,190001,1,1,1,1,5,1,3
6201,,190002,5,2,5,2,1,2,5
6202,,191000,4,2,4,2,2,1,1
6203,,191001,3,2,3,1,3,1,4
6204,,191002,2,1,2,1,4,1,2
6205,,190000,1,2,1,2,5,2,3
6206,,190001,5,2,5,2,1,1,5
6207,,190002,4,2,4,1,2,1,1
6208,,191000,3,1,3,1,3,1,4
6209,,191001,2,2,2,2,4,2,2
6210,,191002,1,2,1,2,5,1,3
6211,,190000,5,2,5,1,1,1,5
6212,,190001,4,1,4,1,2,1,1
6213,,190002,3,2,3,2,3,2,4
6214,,191000,2,2,2,2,4,1,2
6215,,191001,1,2,1,1,5,1,3
6216,,191002,5,1,5,1,1,1,5
6217,,190000,4,2,4,2,2,2,1
6218,,190001,3,2,3,2,3,1,4
6219,,190002,2,2,2,1,4,1,2
6220,,191000,1,1,1,1,5,1,3
6221,,191001,5,2,5,2,1,2,5
6222,,191002,4,2,4,2,2,1,1
6223,,190000,3,2,3,1,3,1,4
6224,,190001,2,1,2,1,4,1,2
6225,,190002,1,2,1,2,5,2,3
6226,,191000,5,2,5,2,1,1,5
6227,,191001,4,2,4,1,2,1,1
6228,,191002,3,1,3,1,3,1,4
6229,,190000,2,2,2,2,4,2,2
6230,,190001,1,2,1,2,5,1,3
6231,,190002,5,2,5,1,1,1,5
6232,,191000,4,1,4,1,2,1,1
6233,,191001,3,2,3,2,3,2,4
6234,,191002,2,2,2,2,4,1,2
6235,,190000,1,2,1,1,5,1,3
6236,,190001,5,1,5,1,1,1,5
6237,,190002,4,2,4,2,2,2,1
6238,,191000,3,2,3,2,3,1,4
6239,,191001,2,2,2,1,4,1,2
6240,,191002,1,1,1,1,5,1,3
6241,,190000,5,2,5,2,1,2,5
6242,,190001,4,2,4,2,2,1,1
6243,,190002,3,2,3,1,3,1,4
6244,,191000,2,1,2,1,4,1,2
6245,,191001,1,2,1,2,5,2,3
6246,,191002,5,2,5,2,1,1,5
6247,,190000,4,2,4,1,2,1,1
6248,,190001,3,1,3,1,3,1,4
6249,,190002,2,2,2,2,4,2,2
6250,,191000,1,2,1,2,5,1,3
6251,,191001,5,2,5,1,1,1,5
6252,,191002,4,1,4,1,2,1,1
6253,,190000,3,2,3,2,3,2,4
6254,,190001,2,2,2,2,4,1,2
6255,,190002,1,2,1,1,5,1,3
6256,,191000,5,1,5,1,1,1,5
6257,,191001,4,2,4,2,2,2,1
6258,,191002,3,2,3,2,3,1,4
6259,,190000,2,2,2,1,4,1,2
6260,,190001,1,1,1,1,5,1,3
6261,,190002,5,2,5,2,1,2,5
6262,,191000,4,2,4,2,2,1,1
6263,,191001,3,2,3,1,3,1,4
6264,,191002,2,1,2,1,4,1,2
6265,,190000,1,2,1,2,5,2,3
6266,,190001,5,2,5,2,1,1,5
6267,,190002,4,2,4,1,2,1,1
6268,,191000,3,1,3,1,3,1,4
6269,,191001,2,2,2,2,4,2,2
6270,,191002,1,2,1,2,5,1,3
6271,,190000,5,2,5,1,1,1,5
6272,,190001,4,1,4,1,2,1,1
6273,,190002,3,2,3,2,3,2,4
6274,,191000,2,2,2,2,4,1,2
6275,,191001,1,2,1,1,5,1,3
6276,,191002,5,1,5,1,1,1,5
6277,,190000,4,2,4,2,2,2,1
6278,,190001,3,2,3,2,3,1,4
6279,,190002,2,2,2,1,4,1,2
6280,,191000,1,1,1,1,5,1,3
6281,,191001,5,2,5,2,1,2,5
6282,,191002,4,2,4,2,2,1,1
6283,,190000,3,2,3,1,3,1,4
6284,,190001,2,1,2,1,4,1,2
6285,,190002,1,2,1,2,5,2,3
6286,,191000,5,2,5,2,1,1,5
6287,,191001,4,2,4,1,2,1,1
6288,,191002,3,1,3,1,3,1,4
6289,,190000,2,2,2,2,4,2,2
6290,,190001,1,2,1,2,5,1,3
6291,,190002,5,2,5,1,1,1,5
6292,,191000,4,1,4,1,2,1,1
6293,,191001,3,2,3,2,3,2,4
6294,,191002,2,2,2,2,4,1,2
6295,,190000,1,2,1,1,5,1,3
6296,,190001,5,1,5,1,1,1,5
6297,,190002,4,2,4,2,2,2,1
6298,,191000,3,2,3,2,3,1,4
6299,,191001,2,2,2,1,4,1,2
6300,,191002,1,1,1,1,5,1,3
6301,,190000,5,2,5,2,1,2,5
6302,,190001,4,2,4,2,2,1,1
6303,,190002,3,2,3,1,3,1,4
6304,,191000,2,1,2,1,4,1,2
6305,,191001,1,2,1,2,5,2,3
6306,,191002,5,2,5,2,1,1,5
6307,,190000,4,2,4,1,2,1,1
6308,,190001,3,1,3,1,3,1,4
6309,,190002,2,2,2,2,4,2,2
6310,,191000,1,2,1,2,5,1,3
6311,,191001,5,2,5,1,1,1,5
6312,,191002,4,1,4,1,2,1,1
6313,,190000,3,2,3,2,3,2,4
6314,,190001,2,2,2,2,4,1,2
6315,,190002,1,2,1,1,5,1,3
6316,,191000,5,1,5,1,1,1,5
6317,,191001,4,2,4,2,2,2,1
6318,,191002,3,2,3,2,3,1,4
6319,,190000,2,2,2,1,4,1,2
6320,,190001,1,1,1,1,5,1,3
6321,,190002,5,2,5,2,1,2,5
6322,,191000,4,2,4,2,2,1,1
6323,,191001,3,2,3,1,3,1,4
6324,,191002,2,1,2,1,4,1,2
6325,,190000,1,2,1,2,5,2,3
6326,,190001,5,2,5,2,1,1,5
6327,,190002,4,2,4,1,2,1,1
6328,,191000,3,1,3,1,3,1,4
6329,,191001,2,2,2,2,4,2,2
6330,,191002,1,2,1,2,5,1,3
6331,,190000,5,2,5,1,1,1,5
6332,,190001,4,1,4,1,2,1,1
6333,,190002,3,2,3,2,3,2,4
6334,,191000,2,2,2,2,4,1,2
6335,,191001,1,2,1,1,5,1,3
6336,,191002,5,1,5,1,1,1,5
6337,,190000,4,2,4,2,2,2,1
6338,,190001,3,2,3,2,3,1,4
6339,,190002,2,2,2,1,4,1,2
6340,,191000,1,1,1,1,5,1,3
6341,,191001,5,2,5,2,1,2,5
6342,,191002,4,2,4,2,2,1,1
6343,,190000,3,2,3,1,3,1,4
6344,,190001,2,1,2,1,4,1,2
6345,,190002,1,2,1,2,5,2,3
6346,,191000,5,2,5,2,1,1,5
6347,,191001,4,2,4,1,2,1,1
6348,,191002,3,1,3,1,3,1,4
6349,,190000,2,2,2,2,4,2,2
6350,,190001,1,2,1,2,5,1,3
6351,,190002,5,2,5,1,1,1,5
6352,,191000,4,1,4,1,2,1,1
6353,,191001,3,2,3,2,3,2,4
6354,,191002,2,2,2,2,4,1,2
6355,,190000,1,2,1,1,5,1,3
6356,,190001,5,1,5,1,1,1,5
6357,,190002,4,2,4,2,2,2,1
6358,,191000,3,2,3,2,3,1,4
6359,,191001,2,2,2,1,4,1,2
6360,,191002,1,1,1,1,5,1,3
6361,,190000,5,2,5,2,1,2,5
6362,,190001,4,2,4,2,2,1,1
6363,,190002,3,2,3,1,3,1,4
6364,,191000,2,1,2,1,4,1,2
6365,,191001,1,2,1,2,5,2,3
6366,,191002,5,2,5,2,1,1,5
