INDEX,NAME,TXT,DESCRIBE,PET_TYPE,FIRST_SHOW,RENDER_TYPE,CLASS,INFO,MODEL,POS_Y,ROTATION_Y,HEAD_ATLAS_NAME,HEAD_SPRITE_NAME,IS_TUJIAN_SHOW,SCALE,UI_SCALE,STAR_LEVEL,APTITUDE_LEVEL,ELEMENT_INDEX,MOVE_SPEED,LOOKBOUND,AI_TIME,SKILL_COOLDOWN,ATTACK_SKILL,BASE_ATTACK,ADD_ATTACK,BASE_BREAK_ATTACK,BREAK_ATTACK,BASE_HP,ADD_HP,BASE_BREAK_HP,BREAK_HP,BASE_MP,ADD_MP,BASE_BREAK_MP,BREAK_MP,BASE_PHYSICAL_DEFENCE,ADD_PHYSICAL_DEFENCE,BASE_BREAK_PHYSICAL_DEFENCE,BREAK_PHYSICAL_DEFENCE,BASE_MAGIC_DEFENCE,ADD_MAGIC_DEFENCE,BASE_BREAK_MAGIC_DEFENCE,BREAK_MAGIC_DEFENCE,HIT,DODGE,CRITICAL_STRIKE,CRITICAL_DERATE,ATTACK_DAMAGE,MITIGATIONG,PET_SKILL_1,PET_SKILL_2,PET_SKILL_3,PET_SKILL_4,SKILL_ACTIVE_LEVEL_1,SKILL_ACTIVE_LEVEL_2,SKILL_ACTIVE_LEVEL_3,SKILL_ACTIVE_LEVEL_4,SKILL_DESCRIPTOR,DROP_EXP,MODEL_2,MAXMANA,MATTACK_DAMAGE,SKILL,EFFECT,UI_EFFECT,SKILLPOINTS,MAX_LEVEL,MAX_LEVEL_BREAK,MAX_STRENGTH,EXP_MULRIPLE,EXP_ELEMENT_MULRIPLE,SUMMON_TIME,ACTIVE_TIME,PUNISH_TIME,LEVEL_BERAK_FLAG,ATTACK_TYPE,BASE_MAGIC_DEF,ADD_MAGIC_DEF,RELATE_ID_1,RELATE_ID_2,RELATE_ID_3,RELATE_ID_4,RELATE_ID_5,RELATE_ID_6,RELATE_ID_7,RELATE_ID_8,RELATE_ID_9,RELATE_ID_10,RELATE_ID_11,RELATE_ID_12,RELATE_ID_13,RELATE_ID_14,RELATE_ID_15,SELL_PRICE,AUTO_HP,AUTO_MP,CRITICAL_STRIKE_DAMAGE,CRITICAL_DAMAGE_DERATE,CHARM_DEF,FEAR_DEF,FREEZE_DEF,STUN_DEF,BEATBACK_DEF,KNOCKDOWN_DEF,GREEN_REDUCTION,RED_REDUCTION,BLUE_REDUCTION,SHADOW_REDUCTION,GOLD_REDUCTION,DROP_HP_MAX_NUM,DROP_HP,DROP_MP_MAX_NUM,DROP_MP,ATTACKSPEED,ATTACK_STATE_1,ATTACK_STATE_2,ATTACK_STATE_3,AFFECT_BUFFER_1,AFFECT_BUFFER_2,AFFECT_BUFFER_3,GROUP_ID,EVOLUTION_ID,EVOLUTION_GET,STORE_GET
30513,向阳菊仙,向阳菊仙,天生的古道热肠。,2,0,0,PET,4星阳,11087,0,0,AvatarAtlas,icon_qiuju_4_yang,0,1.1,1.1,4,10,3,5.4,11,0.2,0.8,400059,2239,0,0,0,21278,0,0,0,0,0,0,0,756,0,0,0,757,0,0,0,11000,0,0,0,0,0,101087,102087,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30514,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,108,0,0,0,1800,0,0,0,0,0,0,0,84,0,0,0,84,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30515,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,108,0,0,0,1800,0,0,0,0,0,0,0,84,0,0,0,84,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30516,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,206,0,0,0,4026,0,0,0,0,0,0,0,142,0,0,0,96,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30517,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,248,0,0,0,4026,0,0,0,0,0,0,0,170,0,0,0,96,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30518,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,329,0,0,0,5946,0,0,0,0,0,0,0,180,0,0,0,106,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30519,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,692,0,0,0,10728,0,0,0,0,0,0,0,360,0,0,0,361,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30520,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,844,0,0,0,12768,0,0,0,0,0,0,0,458,0,0,0,459,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30521,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,996,0,0,0,15358,0,0,0,0,0,0,0,516,0,0,0,517,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30522,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,932,0,0,0,14478,0,0,0,0,0,0,0,485,0,0,0,476,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30523,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,868,0,0,0,13598,0,0,0,0,0,0,0,454,0,0,0,435,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30524,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,1055,0,0,0,16184,0,0,0,0,0,0,0,654,0,0,0,645,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30525,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,1242,0,0,0,18769,0,0,0,0,0,0,0,853,0,0,0,854,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30526,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,1404,0,0,0,21350,0,0,0,0,0,0,0,914,0,0,0,915,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30527,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,1577,0,0,0,24088,0,0,0,0,0,0,0,975,0,0,0,976,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30528,天门守将,天门守将,阳境第一重守卫将领，以军纪严明而文明五境。,0,0,0,PET,4星阳,11088,0,0,AvatarAtlas,icon_tianjiang_4_yang,0,1.1,1.1,4,10,3,6,11,0.2,1,400062,1653,0,0,0,25522,0,0,0,0,0,0,0,905,0,0,0,906,0,0,0,11000,0,0,0,0,0,101088,102088,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30529,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,114,0,0,0,750,0,0,0,0,0,0,0,37,0,0,0,38,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30530,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,154,0,0,0,750,0,0,0,0,0,0,0,37,0,0,0,38,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30531,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,138,0,0,0,1350,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30532,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,258,0,0,0,2350,0,0,0,0,0,0,0,144,0,0,0,68,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30533,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,273,0,0,0,2550,0,0,0,0,0,0,0,154,0,0,0,78,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30534,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,661,0,0,0,7048,0,0,0,0,0,0,0,272,0,0,0,273,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30535,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,777,0,0,0,8728,0,0,0,0,0,0,0,346,0,0,0,347,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30536,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,923,0,0,0,11258,0,0,0,0,0,0,0,400,0,0,0,401,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30537,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,871,0,0,0,10498,0,0,0,0,0,0,0,377,0,0,0,368,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30538,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,819,0,0,0,9738,0,0,0,0,0,0,0,354,0,0,0,335,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30539,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,1095,0,0,0,13513,0,0,0,0,0,0,0,515,0,0,0,506,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30540,羊力大仙,羊力大仙,灵羊投世，修炼万年终得仙果，头上的巨角是它的标志。,1,0,0,PET,4星木,11090,0,0,AvatarAtlas,icon_coatlord_4_mu,0,1.3,1.3,4,10,2,5.4,11,0.05,1,400066,1370,0,0,0,17288,0,0,0,0,0,0,0,676,0,0,0,677,0,0,0,11000,0,0,0,0,0,101090,102090,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30541,诸乘射手,诸乘射手,密林中最精准的射手，可以通过风声辨别目标。,1,0,0,PET,4星木,11092,0,0,AvatarAtlas,icon_huaqingting_4_mu,0,0.9,0.9,4,10,2,5.4,11,0.2,0.8,400070,114,0,0,0,750,0,0,0,0,0,0,0,37,0,0,0,38,0,0,0,11000,0,0,0,0,0,101092,102092,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30542,诸乘射手,诸乘射手,密林中最精准的射手，可以通过风声辨别目标。,1,0,0,PET,4星木,11092,0,0,AvatarAtlas,icon_huaqingting_4_mu,0,0.9,0.9,4,10,2,5.4,11,0.2,0.8,400070,154,0,0,0,750,0,0,0,0,0,0,0,37,0,0,0,38,0,0,0,11000,0,0,0,0,0,101092,102092,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30543,诸乘射手,诸乘射手,密林中最精准的射手，可以通过风声辨别目标。,1,0,0,PET,4星木,11092,0,0,AvatarAtlas,icon_huaqingting_4_mu,0,0.9,0.9,4,10,2,5.4,11,0.2,0.8,400070,138,0,0,0,1350,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,11000,0,0,0,0,0,101092,102092,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30544,诸乘射手,诸乘射手,密林中最精准的射手，可以通过风声辨别目标。,1,0,0,PET,4星木,11092,0,0,AvatarAtlas,icon_huaqingting_4_mu,0,0.9,0.9,4,10,2,5.4,11,0.2,0.8,400070,258,0,0,0,2350,0,0,0,0,0,0,0,144,0,0,0,68,0,0,0,11000,0,0,0,0,0,101092,102092,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30545,诸乘射手,诸乘射手,密林中最精准的射手，可以通过风声辨别目标。,1,0,0,PET,4星木,11092,0,0,AvatarAtlas,icon_huaqingting_4_mu,0,0.9,0.9,4,10,2,5.4,11,0.2,0.8,400070,273,0,0,0,2550,0,0,0,0,0,0,0,154,0,0,0,78,0,0,0,11000,0,0,0,0,0,101092,102092,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30546,诸乘射手,诸乘射手,密林中最精准的射手，可以通过风声辨别目标。,1,0,0,PET,4星木,11092,0,0,AvatarAtlas,icon_huaqingting_4_mu,0,0.9,0.9,4,10,2,5.4,11,0.2,0.8,400070,661,0,0,0,7048,0,0,0,0,0,0,0,272,0,0,0,273,0,0,0,11000,0,0,0,0,0,101092,102092,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30547,诸乘射手,诸乘射手,密林中最精准的射手，可以通过风声辨别目标。,1,0,0,PET,4星木,11092,0,0,AvatarAtlas,icon_huaqingting_4_mu,0,0.9,0.9,4,10,2,5.4,11,0.2,0.8,400070,777,0,0,0,8728,0,0,0,0,0,0,0,346,0,0,0,347,0,0,0,11000,0,0,0,0,0,101092,102092,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30548,诸乘射手,诸乘射手,密林中最精准的射手，可以通过风声辨别目标。,1,0,0,PET,4星木,11092,0,0,AvatarAtlas,icon_huaqingting_4_mu,0,0.9,0.9,4,10,2,5.4,11,0.2,0.8,400070,923,0,0,0,11258,0,0,0,0,0,0,0,400,0,0,0,401,0,0,0,11000,0,0,0,0,0,101092,102092,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30549,诸乘射手,诸乘射手,密林中最精准的射手，可以通过风声辨别目标。,1,0,0,PET,4星木,11092,0,0,AvatarAtlas,icon_huaqingting_4_mu,0,0.9,0.9,4,10,2,5.4,11,0.2,0.8,400070,871,0,0,0,10498,0,0,0,0,0,0,0,377,0,0,0,368,0,0,0,11000,0,0,0,0,0,101092,102092,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
