INDEX,TYPE,DIFFICULTY,NAME,DESC,SCENE_NAME,ROLE_BIRTH_POINT,MODEL_COLOR,BACK_MUSIC,MUSIC_VOLUME,START_SOUND,WIN_SOUND,LOST_SOUND,BOSS_SOUND,START_X,START_Z,END_X,END_Z,MINIMAP_TEXTURE,MINIMAP_TEXTURE_W,MINIMAP_TEXTURE_H,STAGENUMBER,DROP_FRIST,DROPGROUPID,GROUP_PLOT,LOOT_PREVEIW,DROPMIN,DROPMAX,FRONT_INDEX,FRONT_INDEX_1,FRONT_INDEX_2,AFTER_INDEX_1,AFTER_INDEX_2,DIALOG,CHECK_TIME,CHECK_BATTLE,RENFERENCE_BATTLE,BOSS_ACTIVE_RATE,HEADICON,BOSS_MONEY,ADDSTAR_0,ADDSTAR_1,ADDSTAR_2,CHALLENGE_NUM,SWEEP_TIME,CAMERA_PATH,DRAMA_PARAM,STAGE_TIME,AWARD_TYPE_1,AWARD_1,AWARD_TYPE_2,AWARD_2,AWARD_TYPE_3,AWARD_3,KEEPLINE,MONSTER_MONEY,MONSTER_EXP,BOSS_EXP,MONSTER_COUNT,DIFFICULT,STATUS,OPENTIME,OPENDAY,OPENMONTH,STAGELIMIT,EVENT_OPEN_COST,EVENT_EXTRA_COST,STAGE_TYPE,DESC_MJ,PLAYER_EXP,EXP_TIME,NEED_BATTLE,DIFFICULTY_NUM,ROLE_BIRTH_DIRECTION
21094,2,2,阳之境,天门守将在的深处静静的观察着你的一举一动！,Immortal_cliff_1,15 0 29,0 0 0 255,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/tianjiang_boss_cute,-94.3,-46.5,80,51.5,textures/minimap/Immortal_cliff_1,1618,910,10-4,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21093,21093,0,21095,0,0,3,6500,143700,2000,74497,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,77,17,100,25,1,4,0,0,0,0,0,0,1,0,15,3,143700,0,0
21095,2,2,阳之境,梵地麒麟在疯狂地寻找着猎物，你可要当心了！,Immortal_cliff_3,-9 0 30,0 0 0 255,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/kirin_boss_cute,-117.3,-59.4,103.1,64.5,textures/minimap/Immortal_cliff_3,1225,689,10-5,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21094,21094,0,21096,0,40129,3,6500,148700,2000,74501,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,84,18,100,25,1,4,0,0,0,0,0,0,1,0,15,3,148700,0,0
21096,2,2,阴之境,双尾幽鬼在埋伏了不少妖魔，做好准备击败他吧！,thebot_door03,-22 0 -12,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/shuangweiyouhun_boss_cute,-142.2,-73.4,127.9,78.5,textures/minimap/thebot_door03,1136,639,10-6,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21095,21095,0,21097,0,40140,3,6500,150800,2000,74507,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,28,8,100,25,1,3,0,0,0,0,0,0,1,0,15,3,150800,0,0
21097,2,2,阴之境,双尾幽鬼在中潜伏着，快去寻找他吧！,thebot_door01,-78 0 -28,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/shuangweiyouhun_boss_cute,-109.7,-55.2,95.4,60.2,textures/minimap/thebot_door01,1136,639,10-7,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21096,21096,0,21098,0,0,3,6500,152900,2000,74507,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,77,18,100,25,1,3,0,0,0,0,0,0,1,0,15,3,152900,0,0
21098,2,2,阴之境,傀儡魔甲在中的某个角落中准备将你一击致命！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/gintan_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,10-8,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21097,21097,0,21099,0,0,3,6500,156500,2000,74514,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,80,19,100,25,1,3,0,0,0,0,0,0,1,0,15,3,156500,0,0
21099,2,2,阴之境,瞑木玄武在守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/blackturtle_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,10-9,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21098,21098,0,21100,0,0,3,6500,160100,2000,74520,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,84,20,100,25,1,3,0,0,0,0,0,0,1,0,15,3,160100,0,0
21100,2,2,阴之境,腹黑蛇女在中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,thebot_door01,8 0 16,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/evilsnake_boss_cute,-109.7,-55.2,95.4,60.2,textures/minimap/thebot_door01,1136,639,10-10,2000012#1,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21099,21099,0,21101,0,40145,3,6500,179100,2000,74526,0,0,2001,2002,5,1,0,astrology_tip=集齐一百零八块星相石碎片，就能窥探五境本源秘密！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,90,20,100,25,1,3,0,0,0,0,0,0,1,0,15,3,179100,0,0
21101,2,2,木之境,爆木符人在疯狂地寻找着猎物，你可要当心了！,loyalismwood_2,5 0 33,0 0 0 255,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,11-1,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21100,21100,0,21102,0,40097,3,6500,179100,2000,74532,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,5,100,25,1,1,0,0,0,0,0,0,1,0,15,3,179100,0,0
21102,2,2,木之境,神木大圣在里已经做好了准备，就等你自投罗网了！,loyalismwood_3,41 0 17,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/panda_boss_cute,-92.2,-50.7,78,55.8,textures/minimap/loyalismwood_3,854,480,11-2,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21101,21101,0,21103,0,0,3,6500,186300,2000,74537,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,5,2,100,25,1,0,0,0,0,0,0,0,1,0,15,3,186300,0,0
21103,2,2,木之境,承旭猿在里已经做好了准备，就等你自投罗网了！,loyalismwood_3,41 0 17,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-92.2,-50.7,78,55.8,textures/minimap/loyalismwood_3,854,480,11-3,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21102,21102,0,21104,0,0,3,6500,193300,2000,74542,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,8,3,100,25,1,0,0,0,0,0,0,0,1,0,15,3,193300,0,0
21104,2,2,木之境,藏树狐妖在的深处静静的观察着你的一举一动！,loyalismwood_1,21 0 -15,0 0 0 255,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-80.3,-38.6,66,43.7,textures/minimap/loyalismwood_1,1136,639,11-4,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21103,21103,0,21105,0,0,3,6500,194600,2000,74548,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,8,2,100,25,1,0,0,0,0,0,0,0,1,0,15,3,194600,0,0
21105,2,2,木之境,采花大盗在疯狂地寻找着猎物，你可要当心了！,loyalismwood_3,-61 0 -10,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/flower_boss_cute,-92.2,-50.7,78,55.8,textures/minimap/loyalismwood_3,854,480,11-5,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21104,21104,0,21106,0,40001,3,6500,195800,2000,74551,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,10,4,100,25,1,0,0,0,0,0,0,0,1,0,15,3,195800,0,0
21106,2,2,火之境,纵火大盗在埋伏了不少妖魔，做好准备击败他吧！,lava_core_1,2 0 -16,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/flower_boss_cute,-114.2,-57.7,99.9,62.7,textures/minimap/lava_core_1,1136,639,11-6,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21105,21105,0,21107,0,40014,3,6500,198600,2000,74559,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,8,3,100,25,1,1,0,0,0,0,0,0,1,0,15,3,198600,0,0
21107,2,2,火之境,独孤求败在中的某个角落中准备将你一击致命！,lava_core_1,56 0 1,255 0 0 200,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/jianke_boss_cute,-114.2,-57.7,99.9,62.7,textures/minimap/lava_core_1,1136,639,11-7,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21106,21106,0,21108,0,0,3,6500,201300,2000,74565,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,10,3,100,25,1,1,0,0,0,0,0,0,1,0,15,3,201300,0,0
21108,2,2,火之境,焚天炎龙在的深处静静的观察着你的一举一动！,lava_core_3,-4 0 -33,255 0 0 200,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/goldenlion_fire_1_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,11-8,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21107,21107,0,21109,0,0,3,6500,203400,2000,74572,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,13,4,100,25,1,1,0,0,0,0,0,0,1,0,15,3,203400,0,0
21109,2,2,火之境,焚天炎龙在守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,lava_core_1,2 0 -16,255 0 0 200,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/goldenlion_fire_1_boss_cute,-114.2,-57.7,99.9,62.7,textures/minimap/lava_core_1,1136,639,11-9,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21108,21108,0,21110,0,0,3,6500,205400,2000,74572,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,13,4,100,25,1,1,0,0,0,0,0,0,1,0,15,3,205400,0,0
21110,2,2,火之境,霞光朱雀在中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,lava_core_1,56 0 1,255 0 0 200,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-114.2,-57.7,99.9,62.7,textures/minimap/lava_core_1,1136,639,11-10,2000012#1,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21109,21109,0,21111,0,40019,3,6500,218100,2000,74585,0,0,2001,2002,5,1,0,astrology_tip=集齐一百零八块星相石碎片，就能窥探五境本源秘密！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,15,5,100,25,1,1,0,0,0,0,0,0,1,0,15,3,218100,0,0
21111,2,2,水之境,泽月罗仙在中的某个角落中准备将你一击致命！,Lonng_Water03,-60 0 -13,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/hydra_boss_cute,-73.5,-34.8,59.2,39.9,textures/minimap/Lonng_Water03,1136,639,12-1,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21110,21110,0,21112,0,40026,3,6500,218100,2000,74591,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,10,3,100,25,1,2,0,0,0,0,0,0,1,0,15,3,218100,0,0
21112,2,2,水之境,泽月罗仙在中的某个角落中准备将你一击致命！,Lonng_Water02,14 0 15,0 0 0 255,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/hydra_boss_cute,-117,-59.2,102.7,64.3,textures/minimap/Lonng_Water02,1136,639,12-2,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21111,21111,0,21113,0,0,3,6500,219200,2000,74591,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,10,3,100,25,1,2,0,0,0,0,0,0,1,0,15,3,219200,0,0
21113,2,2,水之境,沸水符人在里已经做好了准备，就等你自投罗网了！,Lonng_Water02,14 0 15,0 0 0 255,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-117,-59.2,102.7,64.3,textures/minimap/Lonng_Water02,1136,639,12-3,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21112,21112,0,21114,0,0,3,6500,220400,2000,74599,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,13,4,100,25,1,2,0,0,0,0,0,0,1,0,15,3,220400,0,0
21114,2,2,水之境,碧眼冰蝶在中潜伏着，快去寻找他吧！,Lonng_Water02,-40 0 51,0 0 0 255,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/butterfly_boss_cute,-117,-59.2,102.7,64.3,textures/minimap/Lonng_Water02,1136,639,12-4,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21113,21113,0,21115,0,0,3,6500,223000,2000,74604,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,13,3,100,25,1,2,0,0,0,0,0,0,1,0,15,3,223000,0,0
21115,2,2,水之境,珠贝仙子在中的某个角落中准备将你一击致命！,Lonng_Water03,-60 0 -13,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/zhubeixianzi_boss_cute,-73.5,-34.8,59.2,39.9,textures/minimap/Lonng_Water03,1136,639,12-5,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21114,21114,0,21116,0,40035,3,6500,225700,2000,74609,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,4,100,25,1,2,0,0,0,0,0,0,1,0,15,3,225700,0,0
21116,2,2,阳之境,雷震童子在埋伏了不少妖魔，做好准备击败他吧！,Immortal_cliff_2,47 0 -3,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/lightningmaster_boss_cute,-106.7,-53.5,92.4,58.5,textures/minimap/Immortal_cliff_2,1618,910,12-6,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21115,21115,0,21117,0,40043,3,6500,226800,2000,74615,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,10,3,100,25,1,4,0,0,0,0,0,0,1,0,15,3,226800,0,0
21117,2,2,阳之境,迷踪影狐在的深处静静的观察着你的一举一动！,Immortal_cliff_2,47 0 -3,0 0 0 255,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-106.7,-53.5,92.4,58.5,textures/minimap/Immortal_cliff_2,1618,910,12-7,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21116,21116,0,21118,0,0,3,6500,227900,2000,74619,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,13,4,100,25,1,4,0,0,0,0,0,0,1,0,15,3,227900,0,0
21118,2,2,阳之境,点赞圣手在中潜伏着，快去寻找他吧！,Immortal_cliff_1,15 0 29,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-94.3,-46.5,80,51.5,textures/minimap/Immortal_cliff_1,1618,910,12-8,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21117,21117,0,21119,0,0,3,6500,235200,2000,74625,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,4,100,25,1,4,0,0,0,0,0,0,1,0,15,3,235200,0,0
21119,2,2,阳之境,点赞圣手在守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,Immortal_cliff_3,2 -1 -48,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-117.3,-59.4,103.1,64.5,textures/minimap/Immortal_cliff_3,1225,689,12-9,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21118,21118,0,21120,0,0,3,6500,242300,2000,74625,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,18,4,100,25,1,4,0,0,0,0,0,0,1,0,15,3,242300,0,0
21120,2,2,阳之境,猫天师在中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,Immortal_cliff_3,2 -1 -48,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/catimp_boss_cute,-117.3,-59.4,103.1,64.5,textures/minimap/Immortal_cliff_3,1225,689,12-10,2000012#1,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21119,21119,0,21121,0,40051,3,6500,264500,2000,74633,0,0,2001,2002,5,1,0,astrology_tip=集齐一百零八块星相石碎片，就能窥探五境本源秘密！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,23,6,100,25,1,4,0,0,0,0,0,0,1,0,15,3,264500,0,0
21121,2,2,阴之境,追命魔女在疯狂地寻找着猎物，你可要当心了！,thebot_door01,-78 0 -28,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-109.7,-55.2,95.4,60.2,textures/minimap/thebot_door01,1136,639,13-1,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21120,21120,0,21122,0,40067,3,6500,264500,2000,74639,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,4,100,25,1,3,0,0,0,0,0,0,1,0,15,3,264500,0,0
21122,2,2,阴之境,魔化武士在疯狂地寻找着猎物，你可要当心了！,thebot_door03,-13 0 53,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/mohuawushi_boss_cute,-142.2,-73.4,127.9,78.5,textures/minimap/thebot_door03,1136,639,13-2,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21121,21121,0,21123,0,0,3,6500,267200,2000,74645,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,18,5,100,25,1,3,0,0,0,0,0,0,1,0,15,3,267200,0,0
21123,2,2,阴之境,腹黑蛇女在里已经做好了准备，就等你自投罗网了！,thebot_door01,-78 0 -28,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/evilsnake_boss_cute,-109.7,-55.2,95.4,60.2,textures/minimap/thebot_door01,1136,639,13-3,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21122,21122,0,21124,0,0,3,6500,270000,2000,74651,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,21,7,100,25,1,3,0,0,0,0,0,0,1,0,15,3,270000,0,0
21124,2,2,阴之境,冥界战将在疯狂地寻找着猎物，你可要当心了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/mingjiezhanjiang_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,13-4,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21123,21123,0,21125,0,0,3,6500,271200,2000,74657,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,23,6,100,25,1,3,0,0,0,0,0,0,1,0,15,3,271200,0,0
21125,2,2,阴之境,九尾冥狐在的深处静静的观察着你的一举一动！,thebot_door01,8 0 16,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-109.7,-55.2,95.4,60.2,textures/minimap/thebot_door01,1136,639,13-5,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21124,21124,0,21126,0,40072,3,6500,272500,2000,74659,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,28,7,100,25,1,3,0,0,0,0,0,0,1,0,15,3,272500,0,0
21126,2,2,木之境,采花大盗在埋伏了不少妖魔，做好准备击败他吧！,loyalismwood_1,-31 -2 24,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/flower_boss_cute,-80.3,-38.6,66,43.7,textures/minimap/loyalismwood_1,1136,639,13-6,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21125,21125,0,21127,0,40080,3,6500,278000,2000,74665,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,15,4,100,25,1,0,0,0,0,0,0,0,1,0,15,3,278000,0,0
21127,2,2,木之境,翠翅蝶在疯狂地寻找着猎物，你可要当心了！,loyalismwood_2,5 0 33,0 0 0 255,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,13-7,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21126,21126,0,21128,0,0,3,6500,283600,2000,74671,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,18,6,100,25,1,0,0,0,0,0,0,0,1,0,15,3,283600,0,0
21128,2,2,木之境,苍叶白虎在中的某个角落中准备将你一击致命！,loyalismwood_2,5 0 33,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/whitetirger_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,13-8,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21127,21127,0,21129,0,0,3,6500,285800,2000,74677,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,21,6,100,25,1,0,0,0,0,0,0,0,1,0,15,3,285800,0,0
21129,2,2,木之境,采花大盗在守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,loyalismwood_3,41 0 17,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/flower_boss_cute,-92.2,-50.7,78,55.8,textures/minimap/loyalismwood_3,854,480,13-9,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21128,21128,0,21130,0,0,3,6500,287900,2000,74680,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,23,6,100,25,1,0,0,0,0,0,0,0,1,0,15,3,287900,0,0
21130,2,2,木之境,黑寡妇在中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,loyalismwood_2,57 0 -20,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/spider_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,13-10,2000012#1,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21129,21129,0,21131,0,40088,3,6500,295800,2000,74685,0,0,2001,2002,5,1,0,astrology_tip=集齐一百零八块星相石碎片，就能窥探五境本源秘密！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,28,9,100,25,1,0,0,0,0,0,0,0,1,0,15,3,295800,0,0
21131,2,2,火之境,光明闪蝶在埋伏了不少妖魔，做好准备击败他吧！,lava_core_3,70 5 28,255 0 0 200,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,14-1,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21130,21130,0,21132,0,40097,3,6500,295800,2000,74693,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,5,100,25,1,1,0,0,0,0,0,0,1,0,15,3,295800,0,0
21132,2,2,火之境,虎力大仙在埋伏了不少妖魔，做好准备击败他吧！,lava_core_3,-4 0 -33,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/tigerlord_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,14-2,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21131,21131,0,21133,0,0,3,6500,299900,2000,74697,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,18,4,100,25,1,1,0,0,0,0,0,0,1,0,15,3,299900,0,0
21133,2,2,火之境,神火兽在里已经做好了准备，就等你自投罗网了！,lava_core_3,-4 0 -33,255 0 0 200,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/shenhuoshou_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,14-3,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21132,21132,0,21134,0,0,3,6500,304000,2000,74705,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,21,5,100,25,1,1,0,0,0,0,0,0,1,0,15,3,304000,0,0
21134,2,2,火之境,虎力大仙在埋伏了不少妖魔，做好准备击败他吧！,lava_core_2,19 6 -32,255 0 0 200,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/tigerlord_boss_cute,-120.6,-61.3,106.4,66.3,textures/minimap/lava_core_2,854,480,14-4,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21133,21133,0,21135,0,0,3,6500,324800,2000,74712,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,23,5,100,25,1,1,0,0,0,0,0,0,1,0,15,3,324800,0,0
21135,2,2,火之境,烈碳符人在中潜伏着，快去寻找他吧！,lava_core_3,-4 0 -33,255 0 0 200,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,14-5,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21134,21134,0,21136,0,40101,3,6500,345400,2000,74716,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,28,7,100,25,1,1,0,0,0,0,0,0,1,0,15,3,345400,0,0
21136,2,2,水之境,泽月罗仙在埋伏了不少妖魔，做好准备击败他吧！,Lonng_Water01,15 -9 28,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/hydra_boss_cute,-90,-44.1,75.7,49.1,textures/minimap/Lonng_Water01,1136,639,14-6,,0,6000101|6000201|6000301|6000401|6000501,0,2,3,21135,21135,0,21137,0,40113,3,6500,347000,2000,74722,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,15,4,100,25,1,2,0,0,0,0,0,0,1,0,15,3,347000,0,0
