INDEX,NAME,CLASS,INFO,MODEL,RENDER_TYPE,HEAD_ATLAS_NAME,HEAD_SPRITE_NAME,ELEMENT_INDEX,STAR_LEVEL,SCALE,UI_SCALE,MOVE_SPEED,LOOKBOUND,AI_TIME,SKILL_COOLDOWN,ATTACK_SKILL,BASE_ATTACK,BASE_HP,PHYSICAL_DEFENCE,MAGIC_DEFENCE,HIT,DODGE,ATTACKSPEED,CRITICAL_STRIKE,CHARM_DEF,FEAR_DEF,FREEZE_DEF,STUN_DEF,BEATBACK_DEF,KNOCKDOWN_DEF,HIT_RATE,MITIGATIONG,DROP_HP_MAX_NUM,DROP_HP,DROP_MP_MAX_NUM,DROP_MP,PET_SKILL_1,PET_SKILL_2,PET_SKILL_3,PET_SKILL_4,EFFECT,GREEN_REDUCTION,RED_REDUCTION,BLUE_REDUCTION,SHADOW_REDUCTION,GOLD_REDUCTION,DEFENCE_CRITICAL_STRIKE,CRITICAL_STRIKE_DAMAGE,CRITICAL_DAMAGE_DERATE,AUTO_HP,AUTO_MP,ATTACK_STATE_1,ATTACK_STATE_2,ATTACK_STATE_3,AFFECT_BUFFER_1,AFFECT_BUFFER_2,AFFECT_BUFFER_3,BELOW_HP_RATE,HP_SKILL,SKILL,PET_CD_1,PET_CD_2,PET_CD_3,PET_CD_4,FULING_ID
70311,烈碳符人,MONSTER,3星火,11061,0,AvatarAtlas,icon_uncontrolmech_3_huo,0,3,0.8,0.8,6.3,11,0.05,0.9,400024,1094,101784,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30061
70312,三头怪鸟,BOSS,4星火,11085,0,AvatarAtlas,icon_guainia_4_huo,0,4,1.4,0.9,6.3,11,0.05,0.95,400053,1304,407136,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,5,1,50,109085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30085
70313,狂炎木,MONSTER,3星火,11066,0,AvatarAtlas,icon_treeman_3_huo,0,3,0.9,0.9,5.58,11,0.2,1,400026,1199,151148,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30066
70314,御火剑使,BOSS,5星火,11117,0,AvatarAtlas,icon_sworddancer_5_huo,0,5,1.4,0.9,4.680000000000001,11,0.2,1,400111,1394,604594,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,5,1,50,109117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30117
70315,僵尸娃娃,MONSTER,3星阴,11053,0,AvatarAtlas,icon_zombie_2_yin,4,2,0.9,0.9,5.4,11,0.2,0.8,400022,1268,81008,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30053
70316,鬼探喵,MONSTER,2星阴,11027,0,AvatarAtlas,icon_catimp_2_yin,4,2,0.8,0.8,5.4,11,0.2,1.2,400012,1298,60756,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30027
70317,灵镜鸟,MONSTER,2星水,11012,0,AvatarAtlas,icon_mechbird_2_shui,1,2,1,1,5.58,11,0.05,1,400008,1229,109383,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30012
70318,江洋大盗,BOSS,3星水,11018,0,AvatarAtlas,icon_flower_3_shui,1,3,1.4,0.9,5.9399999999999995,11,0.05,1,400010,1467,437532,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,50,109053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30018
70319,幽冥虎,MONSTER,2星阴,11025,0,AvatarAtlas,icon_hu_2_yin,4,2,0.9,0.9,6.3,11,0.05,1,400011,1266,78477,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025
70320,九尾冥狐,MONSTER,3星阴,11058,0,AvatarAtlas,icon_evilfox_3_yin,4,3,0.9,0.9,4.680000000000001,11,0.2,1,400023,1295,58858,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30058
70321,攀枝猿,MONSTER,3星水,11047,0,AvatarAtlas,icon_monkey_3_shui,1,3,0.9,0.9,6.3,11,0.05,1,400020,1229,104003,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30047
70322,双面毒蛛,BOSS,3星水,11071,0,AvatarAtlas,icon_spider_3_shui,1,3,1.4,0.9,4.680000000000001,11,0.2,1,400029,1468,416014,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,50,109071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30071
70323,浴雨狐妖,MONSTER,3星水,11054,0,AvatarAtlas,icon_evilfox_3_shui,1,3,0.9,0.9,4.680000000000001,11,0.2,1,400023,1213,150626,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30054
70324,巨钳蟹将,BOSS,4星水,11081,0,AvatarAtlas,icon_juqianxiejiang_4_shui,1,4,1.7,1.1,4.680000000000001,11,0.2,0.8,400045,1402,602504,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,5,1,50,109081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30081
70325,溪涧熊哥,MONSTER,2星水,11039,0,AvatarAtlas,icon_panda_2_shui,1,2,0.9,1,5.9399999999999995,11,0.05,1,400016,1266,86072,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30039
70326,双面毒蛛,MONSTER,3星水,11071,0,AvatarAtlas,icon_spider_3_shui,1,3,0.9,0.9,4.680000000000001,11,0.2,1,400029,1295,64554,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30071
70327,双面毒蛛,MONSTER,3星水,11071,0,AvatarAtlas,icon_spider_3_shui,1,3,0.9,0.9,4.680000000000001,11,0.2,1,400029,1230,112969,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30071
70328,攀枝猿,BOSS,3星水,11047,0,AvatarAtlas,icon_monkey_3_shui,1,3,1.4,0.9,6.3,11,0.05,1,400020,1471,451878,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,109047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,30047
70329,江洋大盗,MONSTER,3星水,11018,0,AvatarAtlas,icon_flower_3_shui,1,3,0.9,0.9,5.9399999999999995,11,0.05,1,400010,1279,81008,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30018
70330,松子鼠,MONSTER,1星阴,11004,0,AvatarAtlas,icon_fox_1_yin,4,1,0.9,0.9,5.9399999999999995,11,0.05,1,400004,1311,60756,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30004
70331,波波雀,MONSTER,2星水,11036,0,AvatarAtlas,icon_maque_2_shui,1,2,0.6,0.6,5.9399999999999995,11,0.05,0.7,400013,1236,109383,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30036
70332,沸水符人,BOSS,3星水,11059,0,AvatarAtlas,icon_uncontrolmech_3_shui,1,3,1.2,0.8,5.4,11,0.2,0.8,400024,1496,437532,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,109059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30059
70333,点赞圣手,MONSTER,3星阳,11044,0,AvatarAtlas,icon_spirit_3_yang,3,3,0.9,0.9,4.680000000000001,11,0.2,1,400017,1214,154212,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30044
70334,向阳菊仙,BOSS,4星阳,11087,0,AvatarAtlas,icon_qiuju_4_yang,3,4,1.7,1.1,5.4,11,0.2,0.8,400059,1406,616849,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,5,1,30,109087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30087
70335,福运童子,MONSTER,3星阳,11052,0,AvatarAtlas,icon_zombie_2_yang,3,2,0.9,0.9,6.3,11,0.05,1,400022,0,0,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30052
70336,天师喵,MONSTER,2星阳,11026,0,AvatarAtlas,icon_catimp_2_yang,3,2,0.8,0.8,4.680000000000001,11,0.2,0.9,400012,0,0,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30026
70337,点赞圣手,MONSTER,3星阳,11044,0,AvatarAtlas,icon_spirit_3_yang,3,3,0.9,0.9,4.680000000000001,11,0.2,1,400017,1218,150626,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30044
70338,迷踪影狐,BOSS,3星阳,11057,0,AvatarAtlas,icon_evilfox_3_yang,3,3,1.4,0.9,5.4,11,0.2,0.8,400023,1422,602504,0,0,9500,0,0,400,0,0,0,0,0,0,360,360,1,500,1,30,109057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30057
70339,冲天虎,MONSTER,2星阳,11024,0,AvatarAtlas,icon_hu_2_yang,3,2,0.9,0.9,5.58,11,0.05,1,400011,1270,93666,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30024
70340,迷踪影狐,MONSTER,3星阳,11057,0,AvatarAtlas,icon_evilfox_3_yang,3,3,0.9,0.9,5.4,11,0.2,0.8,400023,1300,70249,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30057
70341,点赞圣手,MONSTER,3星阳,11044,0,AvatarAtlas,icon_spirit_3_yang,3,3,0.9,0.9,4.680000000000001,11,0.2,1,400017,1233,121935,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30044
70342,迷踪影狐,BOSS,3星阳,11057,0,AvatarAtlas,icon_evilfox_3_yang,3,3,1.4,0.9,5.4,11,0.2,0.8,400023,1485,487741,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,109057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30057
70343,大王蛇女,MONSTER,3星阳,11062,0,AvatarAtlas,icon_evilsnake_3_yang,3,3,0.8,0.8,5.4,11,0.2,0.8,400025,1247,134458,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30062
70344,天门守将,BOSS,4星阳,11088,0,AvatarAtlas,icon_tianjiang_4_yang,3,4,1.7,1.1,5.1,11,0.2,1,400062,1490,537832,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,5,1,30,109088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30088
70345,大王蛇女,MONSTER,3星阳,11062,0,AvatarAtlas,icon_evilsnake_3_yang,3,3,0.8,0.8,5.4,11,0.2,0.8,400025,1233,185334,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30062
70346,持枪仙君,BOSS,4星阳,11076,0,AvatarAtlas,icon_neza_5_yang,3,5,1.7,1.1,5.1,11,0.05,1.2,400036,1437,741336,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,5,1,30,109076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30097
70347,攀枝猿,MONSTER,3星水,11047,0,AvatarAtlas,icon_monkey_3_shui,1,3,0.9,0.9,6.3,11,0.05,1,400020,1306,87845,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30047
70348,双面毒蛛,MONSTER,3星水,11071,0,AvatarAtlas,icon_spider_3_shui,1,3,0.9,0.9,4.680000000000001,11,0.2,1,400029,1338,65884,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30071
70349,攀树灵狐,MONSTER,2星阴,11007,0,AvatarAtlas,icon_fox_2_yin,4,2,0.9,0.9,5.58,11,0.05,1,400006,1265,118614,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30007
70350,点赞狂魔,BOSS,3星阴,11045,0,AvatarAtlas,icon_spirit_3_yin,4,3,1.4,0.9,5.9399999999999995,11,0.05,1,400017,1517,474458,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,109045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30045
70351,沸水符人,MONSTER,3星水,11059,0,AvatarAtlas,icon_uncontrolmech_3_shui,1,3,0.8,0.8,5.4,11,0.2,0.8,400024,1306,87845,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30059
70352,松子鼠,MONSTER,1星阴,11004,0,AvatarAtlas,icon_fox_1_yin,4,1,0.9,0.9,5.9399999999999995,11,0.05,1,400004,1338,65884,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30004
70353,鬼探喵,MONSTER,2星阴,11027,0,AvatarAtlas,icon_catimp_2_yin,4,2,0.8,0.8,5.4,11,0.2,1.2,400012,1265,118614,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30027
70354,双尾幽鬼,BOSS,3星阴,11068,0,AvatarAtlas,icon_shuangweiyouhun_3_yin,4,3,1.7,1.1,6.3,11,0.05,0.95,400027,1517,474458,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,109068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30068
70355,双尾幽鬼,MONSTER,3星阴,11068,0,AvatarAtlas,icon_shuangweiyouhun_3_yin,4,3,1.1,1.1,6.3,11,0.05,0.95,400027,1246,167227,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30068
70356,诸乘射手,BOSS,4星木,11092,0,AvatarAtlas,icon_huaqingting_4_mu,2,4,1.4,0.9,5.04,11,0.2,0.8,400070,1442,668908,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,5,1,30,109092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30092
70357,僵尸娃娃,MONSTER,3星阴,11053,0,AvatarAtlas,icon_zombie_2_yin,4,2,0.9,0.9,5.4,11,0.2,0.8,400022,1304,93336,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30053
70358,鬼探喵,MONSTER,2星阴,11027,0,AvatarAtlas,icon_catimp_2_yin,4,2,0.8,0.8,5.4,11,0.2,1.2,400012,1335,70002,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30027
70359,幽冥虎,MONSTER,2星阴,11025,0,AvatarAtlas,icon_hu_2_yin,4,2,0.9,0.9,6.3,11,0.05,1,400011,1266,122503,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025
70360,腹黑蛇女,BOSS,3星阴,11063,0,AvatarAtlas,icon_evilsnake_3_yin,4,3,1.2,0.8,4.680000000000001,11,0.2,1,400025,1521,490014,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,109063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30063
70361,幽冥虎,MONSTER,2星阴,11025,0,AvatarAtlas,icon_hu_2_yin,4,2,0.9,0.9,6.3,11,0.05,1,400011,1309,93336,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025
70362,九尾冥狐,MONSTER,3星阴,11058,0,AvatarAtlas,icon_evilfox_3_yin,4,3,0.9,0.9,4.680000000000001,11,0.2,1,400023,1341,70002,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30058
70363,幽冥虎,MONSTER,2星阴,11025,0,AvatarAtlas,icon_hu_2_yin,4,2,0.9,0.9,6.3,11,0.05,1,400011,1269,122503,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025
70364,腹黑蛇女,BOSS,3星阴,11063,0,AvatarAtlas,icon_evilsnake_3_yin,4,3,1.2,0.8,4.680000000000001,11,0.2,1,400025,1535,490014,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,109063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30063
70365,黑寡妇,MONSTER,3星木,11072,0,AvatarAtlas,icon_spider_3_mu,2,3,0.9,0.9,5.9399999999999995,11,0.05,1,400029,1247,178894,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30072
70366,吞天兽,BOSS,5星木,11113,0,AvatarAtlas,icon_totie_4_mu,2,4,1.4,0.9,4.680000000000001,11,0.2,1,400107,1447,715576,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,5,1,30,109113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30086
70367,采花大盗,MONSTER,3星木,11019,0,AvatarAtlas,icon_flower_3_mu,2,3,0.9,0.9,5.58,11,0.05,1,400010,0,0,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30019
70368,青叶雀,MONSTER,2星木,11037,0,AvatarAtlas,icon_maque_2_mu,2,2,0.6,0.6,5.04,11,0.2,1.5,400013,0,0,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30037
70369,木机人偶,MONSTER,2星木,11016,0,AvatarAtlas,icon_jiguan_2_mu,2,2,0.7,0.7,6.3,11,0.2,0.7,400009,1249,178894,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30016
70370,爆木符人,BOSS,3星木,11060,0,AvatarAtlas,icon_uncontrolmech_3_mu,2,3,1.2,0.8,4.680000000000001,11,0.2,1,400024,1456,715576,0,0,9500,0,0,400,0,0,0,0,0,0,560,560,1,500,1,30,109060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30060
70371,承旭猿,MONSTER,3星木,11048,0,AvatarAtlas,icon_monkey_3_mu,2,3,0.9,0.9,5.4,11,0.2,0.8,400020,1312,103277,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30048
70372,翠翅蝶,MONSTER,3星木,11050,0,AvatarAtlas,icon_butterfly_3_mu,2,3,0.8,0.8,5.9399999999999995,11,0.05,1,400021,1345,77458,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30050
70373,盘根虎,MONSTER,2星木,11022,0,AvatarAtlas,icon_hu_2_mu,2,2,0.9,0.9,5.9399999999999995,11,0.05,0.8,400011,1269,138401,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30022
70374,黑寡妇,BOSS,3星木,11072,0,AvatarAtlas,icon_spider_3_mu,2,3,1.4,0.9,5.9399999999999995,11,0.05,1,400029,1536,553606,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,109072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30072
70375,翠翅蝶,MONSTER,3星木,11050,0,AvatarAtlas,icon_butterfly_3_mu,2,3,0.8,0.8,5.9399999999999995,11,0.05,1,400021,1266,148287,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,30050
70376,真武马面,BOSS,4星木,11091,0,AvatarAtlas,icon_horsehead_4_mu,2,4,1.4,0.9,5.1,11,0.05,1,400069,1524,593150,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,5,1,30,109091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30091
70377,采花大盗,MONSTER,3星木,11019,0,AvatarAtlas,icon_flower_3_mu,2,3,0.9,0.9,5.58,11,0.05,1,400010,1253,209579,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30019
70378,六根道人,BOSS,5星木,11107,0,AvatarAtlas,icon_windmaster_5_mu,2,5,1.5,1,5.9399999999999995,11,0.05,1,400093,1472,838318,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,5,1,30,109107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30107
70379,豁牙小妖,MONSTER,1星阳,11003,0,AvatarAtlas,icon_runeimp_1_yang,3,1,0.6,0.6,5.9399999999999995,11,0.05,0.8,400003,1321,99008,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30003
70380,姬鬼狼蛛,MONSTER,3星火,11073,0,AvatarAtlas,icon_spider_3_huo,0,3,0.9,0.9,4.680000000000001,11,0.2,0.8,400029,1352,74256,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30073
70381,光明闪蝶,MONSTER,3星火,11051,0,AvatarAtlas,icon_butterfly_3_huo,0,3,0.8,0.8,6.3,11,0.05,1.3,400021,1282,129948,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30051
70382,纵火大盗,BOSS,3星火,11020,0,AvatarAtlas,icon_flower_3_huo,0,3,1.4,0.9,6.3,11,0.05,1,400010,1541,519792,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,109053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30020
70383,福运童子,MONSTER,3星阳,11052,0,AvatarAtlas,icon_zombie_2_yang,3,2,0.9,0.9,6.3,11,0.05,1,400022,1325,96096,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30052
70384,清水灵狐,MONSTER,2星阳,11006,0,AvatarAtlas,icon_fox_2_yang,3,2,0.9,0.9,5.58,11,0.2,1,400006,1357,72072,0,0,9500,0,0,400,0,0,0,0,0,0,760,760,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30006
