INDEX,NAME,TIP_TITLE,INFO,BUFFER_TYPE,ANIMATION,EFFECT,VALUE_COEFF,EFFECT_PARAM,TIME,ADD_TIME,TIMES,AFFECT_TYPE,AFFECT_VALUE,ADD_AFFECT_VALUE,AFFECT_TYPE_1,AFFECT_VALUE_1,ADD_AFFECT_VALUE_1,BUFF_RANGE,BUFFER_ATLAS_NAME,BUFFER_SPRITE_NAME,SKILL_ATLAS_NAME,SKILL_SPRITE_NAME,SCRIPT,ITEM_TYPE,ITEM_ID,ITEM_NUM,COST_TYPE,COST_ID,COST_NUM,EXTRA_CONDITION,SHOCKSCERRN_TIME,RANGE,AFFECT_TIME,SPUTTERING_DAMAGE,TARGET,EXTRA_BUFFID,START_BATTLE,UPGRADE_BATTLE
302092,诸乘射手被动2,所有敌人闪避降低,所有敌人闪避降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DODGE_RATE,-320,-2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_33,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302093,醍醐,全队伤害增加增加,全队伤害增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,320,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_70,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302094,珠贝仙子被动2,自身防御增加,自身防御增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,700,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_02,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302095,苍叶白虎被动2,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_18,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302096,圣枪,自身暴击增加,自身暴击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_73,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,50,75
302097,梵地麒麟被动2,全队生命值增加,全队生命值增加{4},AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,4000,20,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_10,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302098,黯然,所有敌人暴击降低,所有敌人暴击降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,-400,-2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_75,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302099,黑无常被动2,自身血量上限增加,自身血量上限{4},AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,4000,20,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_09,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302100,泽月罗仙被动2,自身命中增加,自身命中增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_TARGET_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_22,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302101,鲁班巨像被动2,自身防御增加,自身防御增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,700,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_03,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,50,75
302102,傀儡魔甲被动2,自身血量上限增加,自身血量上限增加{4},AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,10000,50,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_09,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,50,75
302103,雷火金刚被动2,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_16,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302104,雷震童子被动2,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_20,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302105,猫天师被动2,全队伤害降低增加,全队伤害降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,400,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_01,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302106,瞑木玄武被动2,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_19,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,50,75
302107,六根道人被动2,全队闪避增加,全队闪避增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DODGE_RATE,400,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_33,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302108,神火兽被动2,全队闪避增加,全队闪避增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DODGE_RATE,400,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_31,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302109,石矶,0,0,0,0,0,0,0,0,0,0,0,500,3,0,0,0,0,0,0,BeidongSkillAtlas,skill_beidong_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,75
302110,古木山精被动2,敌方全体抗暴率降低,敌方全体抗暴率降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,-400,-2,0,0,0,20,,,BeidongSkillAtlas,skill_beidong_33,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302111,白无常被动2,所有敌人抗暴降低,所有敌人抗暴降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,-400,-2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_34,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302112,通天眼被动2,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_11,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302113,吞天兽被动2,所有敌人命中降低,所有敌人命中降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_TARGET_RATE,-400,-2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_23,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302114,战神武魂,0,0,0,0,0,0,0,0,0,0,0,500,3,0,0,0,0,0,0,BeidongSkillAtlas,skill_beidong_91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,75
302115,霞光朱雀被动2,全队生命上限增加,全队生命上限增加{4},AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,4000,20,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_10,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302116,游云青龙被动2,全队暴击增加,全队暴击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,400,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_17,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302117,御火剑使被动2,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,500,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_11,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302118,执伞浪人被动2,敌方全体抗暴率降低,敌方全体抗暴率降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,-400,-2,0,0,0,20,,,BeidongSkillAtlas,skill_beidong_27,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
