INDEX,MONSTER,DRAMA_MONSTER,WAYPOINT,DESC,DELAY,GROUP
22112022,76601,0,14,名将水之境12-2,0,3
22112024,76605,0,15,名将水之境12-2,0,4
22112025,76605,0,16,名将水之境12-2,0,4
22112026,76606,0,17,名将水之境12-2,0,4
22112027,76606,0,18,名将水之境12-2,0,4
22112028,76606,0,19,名将水之境12-2,0,4
22112032,76602,0,20,名将水之境12-2,0,5
22112031,76602,0,21,名将水之境12-2,0,5
22112030,76602,0,22,名将水之境12-2,0,5
22112034,76607,0,23,名将水之境12-2,0,5
22113006,76608,0,0,名将水之境12-3,0,1
22113007,76608,0,1,名将水之境12-3,0,1
22113008,76609,0,2,名将水之境12-3,0,1
22113009,76609,0,3,名将水之境12-3,0,1
22113010,76609,0,4,名将水之境12-3,0,1
22113012,76610,0,5,名将水之境12-3,0,2
22113013,76610,0,6,名将水之境12-3,0,2
22113014,76611,0,7,名将水之境12-3,0,2
22113015,76611,0,8,名将水之境12-3,0,2
22113016,76611,0,9,名将水之境12-3,0,2
22113018,76608,0,10,名将水之境12-3,0,3
22113019,76608,0,11,名将水之境12-3,0,3
22113020,76609,0,12,名将水之境12-3,0,3
22113021,76609,0,13,名将水之境12-3,0,3
22113022,76609,0,14,名将水之境12-3,0,3
22113024,76610,0,15,名将水之境12-3,0,4
22113025,76610,0,16,名将水之境12-3,0,4
22113026,76611,0,17,名将水之境12-3,0,4
22113027,76611,0,18,名将水之境12-3,0,4
22113028,76611,0,19,名将水之境12-3,0,4
22113035,76612,0,20,名将水之境12-3,0,5
22113034,76612,0,21,名将水之境12-3,0,5
22113033,76612,0,22,名将水之境12-3,0,5
22113031,76613,0,23,名将水之境12-3,0,5
22114035,76614,0,0,名将水之境12-4,0,1
22114034,76614,0,1,名将水之境12-4,0,1
22114033,76615,0,2,名将水之境12-4,0,1
22114032,76615,0,3,名将水之境12-4,0,1
22114031,76615,0,4,名将水之境12-4,0,1
22114029,76616,0,5,名将水之境12-4,0,2
22114028,76616,0,6,名将水之境12-4,0,2
22114027,76617,0,7,名将水之境12-4,0,2
22114026,76617,0,8,名将水之境12-4,0,2
22114025,76617,0,9,名将水之境12-4,0,2
22114023,76614,0,10,名将水之境12-4,0,3
22114022,76614,0,11,名将水之境12-4,0,3
22114021,76615,0,12,名将水之境12-4,0,3
22114020,76615,0,13,名将水之境12-4,0,3
22114019,76615,0,14,名将水之境12-4,0,3
22114017,76616,0,15,名将水之境12-4,0,4
22114016,76616,0,16,名将水之境12-4,0,4
22114015,76617,0,17,名将水之境12-4,0,4
22114014,76617,0,18,名将水之境12-4,0,4
22114013,76617,0,19,名将水之境12-4,0,4
22114009,76618,0,20,名将水之境12-4,0,5
22114010,76618,0,21,名将水之境12-4,0,5
22114011,76618,0,22,名将水之境12-4,0,5
22114007,76619,0,23,名将水之境12-4,0,5
22115006,76608,0,0,名将水之境12-5,0,1
22115007,76608,0,1,名将水之境12-5,0,1
22115008,76609,0,2,名将水之境12-5,0,1
22115009,76609,0,3,名将水之境12-5,0,1
22115010,76609,0,4,名将水之境12-5,0,1
22115012,76620,0,5,名将水之境12-5,0,2
22115013,76620,0,6,名将水之境12-5,0,2
22115014,76615,0,7,名将水之境12-5,0,2
22115015,76615,0,8,名将水之境12-5,0,2
22115016,76615,0,9,名将水之境12-5,0,2
22115018,76608,0,10,名将水之境12-5,0,3
22115019,76608,0,11,名将水之境12-5,0,3
22115020,76609,0,12,名将水之境12-5,0,3
22115021,76609,0,13,名将水之境12-5,0,3
22115022,76609,0,14,名将水之境12-5,0,3
22115024,76608,0,15,名将水之境12-5,0,4
22115025,76608,0,16,名将水之境12-5,0,4
22115026,76609,0,17,名将水之境12-5,0,4
22115027,76609,0,18,名将水之境12-5,0,4
22115028,76609,0,19,名将水之境12-5,0,4
22115032,76621,0,20,名将水之境12-5,0,5
22115031,76621,0,21,名将水之境12-5,0,5
22115030,76621,0,22,名将水之境12-5,0,5
22115034,76622,0,23,名将水之境12-5,0,5
22116029,76623,0,0,名将阳之境12-6,0,1
22116028,76623,0,1,名将阳之境12-6,0,1
22116027,76624,0,2,名将阳之境12-6,0,1
22116026,76624,0,3,名将阳之境12-6,0,1
22116025,76624,0,4,名将阳之境12-6,0,1
22116023,76625,0,5,名将阳之境12-6,0,2
22116022,76625,0,6,名将阳之境12-6,0,2
22116021,76626,0,7,名将阳之境12-6,0,2
22116020,76626,0,8,名将阳之境12-6,0,2
22116019,76626,0,9,名将阳之境12-6,0,2
22116017,76623,0,10,名将阳之境12-6,0,3
22116016,76623,0,11,名将阳之境12-6,0,3
22116015,76624,0,12,名将阳之境12-6,0,3
22116014,76624,0,13,名将阳之境12-6,0,3
22116013,76624,0,14,名将阳之境12-6,0,3
22116011,76625,0,15,名将阳之境12-6,0,4
22116010,76625,0,16,名将阳之境12-6,0,4
22116009,76626,0,17,名将阳之境12-6,0,4
22116008,76626,0,18,名将阳之境12-6,0,4
22116007,76626,0,19,名将阳之境12-6,0,4
22116000,76627,0,20,名将阳之境12-6,0,5
22116001,76627,0,21,名将阳之境12-6,0,5
22116002,76627,0,22,名将阳之境12-6,0,5
22116004,76628,0,23,名将阳之境12-6,0,5
22117029,76623,0,0,名将阳之境12-7,0,1
22117028,76623,0,1,名将阳之境12-7,0,1
22117027,76629,0,2,名将阳之境12-7,0,1
22117026,76629,0,3,名将阳之境12-7,0,1
22117025,76629,0,4,名将阳之境12-7,0,1
22117023,76630,0,5,名将阳之境12-7,0,2
22117022,76630,0,6,名将阳之境12-7,0,2
22117021,76631,0,7,名将阳之境12-7,0,2
22117020,76631,0,8,名将阳之境12-7,0,2
22117019,76631,0,9,名将阳之境12-7,0,2
22117017,76623,0,10,名将阳之境12-7,0,3
22117016,76623,0,11,名将阳之境12-7,0,3
22117015,76629,0,12,名将阳之境12-7,0,3
22117014,76629,0,13,名将阳之境12-7,0,3
22117013,76629,0,14,名将阳之境12-7,0,3
22117011,76623,0,15,名将阳之境12-7,0,4
22117010,76623,0,16,名将阳之境12-7,0,4
22117009,76629,0,17,名将阳之境12-7,0,4
22117008,76629,0,18,名将阳之境12-7,0,4
22117007,76629,0,19,名将阳之境12-7,0,4
22117000,76632,0,20,名将阳之境12-7,0,5
22117001,76632,0,21,名将阳之境12-7,0,5
22117002,76632,0,22,名将阳之境12-7,0,5
22117004,76633,0,23,名将阳之境12-7,0,5
22118000,76634,0,0,名将阳之境12-8,0,1
22118001,76634,0,1,名将阳之境12-8,0,1
22118002,76635,0,2,名将阳之境12-8,0,1
22118003,76635,0,3,名将阳之境12-8,0,1
22118004,76635,0,4,名将阳之境12-8,0,1
22118006,76636,0,5,名将阳之境12-8,0,2
22118007,76636,0,6,名将阳之境12-8,0,2
22118008,76637,0,7,名将阳之境12-8,0,2
22118009,76637,0,8,名将阳之境12-8,0,2
22118010,76637,0,9,名将阳之境12-8,0,2
22118012,76634,0,10,名将阳之境12-8,0,3
22118013,76634,0,11,名将阳之境12-8,0,3
22118014,76635,0,12,名将阳之境12-8,0,3
22118015,76635,0,13,名将阳之境12-8,0,3
22118016,76635,0,14,名将阳之境12-8,0,3
22118018,76636,0,15,名将阳之境12-8,0,4
22118019,76636,0,16,名将阳之境12-8,0,4
22118020,76637,0,17,名将阳之境12-8,0,4
22118021,76637,0,18,名将阳之境12-8,0,4
22118022,76637,0,19,名将阳之境12-8,0,4
22118026,76638,0,20,名将阳之境12-8,0,5
22118025,76638,0,21,名将阳之境12-8,0,5
22118024,76638,0,22,名将阳之境12-8,0,5
22118028,76639,0,23,名将阳之境12-8,0,5
22119006,76640,0,0,名将阳之境12-9,0,1
22119007,76640,0,1,名将阳之境12-9,0,1
22119008,76641,0,2,名将阳之境12-9,0,1
22119009,76641,0,3,名将阳之境12-9,0,1
22119010,76641,0,4,名将阳之境12-9,0,1
22119012,76640,0,5,名将阳之境12-9,0,2
22119013,76640,0,6,名将阳之境12-9,0,2
22119014,76641,0,7,名将阳之境12-9,0,2
22119015,76641,0,8,名将阳之境12-9,0,2
22119016,76641,0,9,名将阳之境12-9,0,2
22119018,76640,0,10,名将阳之境12-9,0,3
22119019,76640,0,11,名将阳之境12-9,0,3
22119020,76641,0,12,名将阳之境12-9,0,3
22119021,76641,0,13,名将阳之境12-9,0,3
22119022,76641,0,14,名将阳之境12-9,0,3
22119024,76640,0,15,名将阳之境12-9,0,4
22119025,76640,0,16,名将阳之境12-9,0,4
22119026,76641,0,17,名将阳之境12-9,0,4
22119027,76641,0,18,名将阳之境12-9,0,4
22119028,76641,0,19,名将阳之境12-9,0,4
22119035,76642,0,20,名将阳之境12-9,0,5
22119034,76642,0,21,名将阳之境12-9,0,5
22119033,76642,0,22,名将阳之境12-9,0,5
22119031,76643,0,23,名将阳之境12-9,0,5
22120029,76644,0,0,名将阳之境12-10,0,1
22120028,76644,0,1,名将阳之境12-10,0,1
22120027,76645,0,2,名将阳之境12-10,0,1
22120026,76645,0,3,名将阳之境12-10,0,1
22120025,76645,0,4,名将阳之境12-10,0,1
22120023,76646,0,5,名将阳之境12-10,0,2
22120022,76646,0,6,名将阳之境12-10,0,2
22120021,76647,0,7,名将阳之境12-10,0,2
22120020,76647,0,8,名将阳之境12-10,0,2
22120019,76647,0,9,名将阳之境12-10,0,2
22120017,76644,0,10,名将阳之境12-10,0,3
22120016,76644,0,11,名将阳之境12-10,0,3
22120015,76645,0,12,名将阳之境12-10,0,3
22120014,76645,0,13,名将阳之境12-10,0,3
22120013,76645,0,14,名将阳之境12-10,0,3
22120011,76646,0,15,名将阳之境12-10,0,4
22120010,76646,0,16,名将阳之境12-10,0,4
22120009,76647,0,17,名将阳之境12-10,0,4
22120008,76647,0,18,名将阳之境12-10,0,4
22120007,76647,0,19,名将阳之境12-10,0,4
22120000,76648,0,20,名将阳之境12-10,0,5
22120001,76648,0,21,名将阳之境12-10,0,5
22120002,76648,0,22,名将阳之境12-10,0,5
22120004,76649,0,23,名将阳之境12-10,0,5
22121035,76650,0,0,名将阴之境13-1,0,1
22121034,76650,0,1,名将阴之境13-1,0,1
22121033,76651,0,2,名将阴之境13-1,0,1
22121032,76651,0,3,名将阴之境13-1,0,1
22121031,76651,0,4,名将阴之境13-1,0,1
22121029,76652,0,5,名将阴之境13-1,0,2
22121028,76652,0,6,名将阴之境13-1,0,2
22121027,76653,0,7,名将阴之境13-1,0,2
22121026,76653,0,8,名将阴之境13-1,0,2
22121025,76653,0,9,名将阴之境13-1,0,2
22121023,76650,0,10,名将阴之境13-1,0,3
22121022,76650,0,11,名将阴之境13-1,0,3
22121021,76651,0,12,名将阴之境13-1,0,3
22121020,76651,0,13,名将阴之境13-1,0,3
22121019,76651,0,14,名将阴之境13-1,0,3
22121017,76652,0,15,名将阴之境13-1,0,4
22121016,76652,0,16,名将阴之境13-1,0,4
22121015,76653,0,17,名将阴之境13-1,0,4
22121014,76653,0,18,名将阴之境13-1,0,4
22121013,76653,0,19,名将阴之境13-1,0,4
22121009,76654,0,20,名将阴之境13-1,0,5
22121010,76654,0,21,名将阴之境13-1,0,5
22121011,76654,0,22,名将阴之境13-1,0,5
22121007,76655,0,23,名将阴之境13-1,0,5
22122035,76650,0,0,名将阴之境13-2,0,1
22122034,76650,0,1,名将阴之境13-2,0,1
22122033,76656,0,2,名将阴之境13-2,0,1
22122032,76656,0,3,名将阴之境13-2,0,1
22122031,76656,0,4,名将阴之境13-2,0,1
22122029,76657,0,5,名将阴之境13-2,0,2
22122028,76657,0,6,名将阴之境13-2,0,2
22122027,76651,0,7,名将阴之境13-2,0,2
22122026,76651,0,8,名将阴之境13-2,0,2
22122025,76651,0,9,名将阴之境13-2,0,2
22122023,76650,0,10,名将阴之境13-2,0,3
22122022,76650,0,11,名将阴之境13-2,0,3
22122021,76656,0,12,名将阴之境13-2,0,3
22122020,76656,0,13,名将阴之境13-2,0,3
22122019,76656,0,14,名将阴之境13-2,0,3
22122017,76657,0,15,名将阴之境13-2,0,4
22122016,76657,0,16,名将阴之境13-2,0,4
22122015,76651,0,17,名将阴之境13-2,0,4
22122014,76651,0,18,名将阴之境13-2,0,4
22122013,76651,0,19,名将阴之境13-2,0,4
22122009,76658,0,20,名将阴之境13-2,0,5
22122010,76658,0,21,名将阴之境13-2,0,5
22122011,76658,0,22,名将阴之境13-2,0,5
22122007,76659,0,23,名将阴之境13-2,0,5
22123006,76660,0,0,名将阴之境13-3,0,1
22123007,76660,0,1,名将阴之境13-3,0,1
22123008,76661,0,2,名将阴之境13-3,0,1
22123009,76661,0,3,名将阴之境13-3,0,1
22123010,76661,0,4,名将阴之境13-3,0,1
22123012,76662,0,5,名将阴之境13-3,0,2
22123013,76662,0,6,名将阴之境13-3,0,2
22123014,76663,0,7,名将阴之境13-3,0,2
22123015,76663,0,8,名将阴之境13-3,0,2
22123016,76663,0,9,名将阴之境13-3,0,2
22123018,76660,0,10,名将阴之境13-3,0,3
22123019,76660,0,11,名将阴之境13-3,0,3
22123020,76661,0,12,名将阴之境13-3,0,3
22123021,76661,0,13,名将阴之境13-3,0,3
22123022,76661,0,14,名将阴之境13-3,0,3
22123024,76662,0,15,名将阴之境13-3,0,4
22123025,76662,0,16,名将阴之境13-3,0,4
22123026,76663,0,17,名将阴之境13-3,0,4
22123027,76663,0,18,名将阴之境13-3,0,4
22123028,76663,0,19,名将阴之境13-3,0,4
22123035,76664,0,20,名将阴之境13-3,0,5
22123034,76664,0,21,名将阴之境13-3,0,5
22123033,76664,0,22,名将阴之境13-3,0,5
22123031,76665,0,23,名将阴之境13-3,0,5
22124035,76660,0,0,名将阴之境13-4,0,1
22124034,76660,0,1,名将阴之境13-4,0,1
22124033,76666,0,2,名将阴之境13-4,0,1
22124032,76666,0,3,名将阴之境13-4,0,1
22124031,76666,0,4,名将阴之境13-4,0,1
22124029,76667,0,5,名将阴之境13-4,0,2
22124028,76667,0,6,名将阴之境13-4,0,2
22124027,76666,0,7,名将阴之境13-4,0,2
22124026,76666,0,8,名将阴之境13-4,0,2
22124025,76666,0,9,名将阴之境13-4,0,2
22124023,76660,0,10,名将阴之境13-4,0,3
22124022,76660,0,11,名将阴之境13-4,0,3
22124021,76666,0,12,名将阴之境13-4,0,3
22124020,76666,0,13,名将阴之境13-4,0,3
22124019,76666,0,14,名将阴之境13-4,0,3
22124017,76667,0,15,名将阴之境13-4,0,4
22124016,76667,0,16,名将阴之境13-4,0,4
22124015,76666,0,17,名将阴之境13-4,0,4
22124014,76666,0,18,名将阴之境13-4,0,4
22124013,76666,0,19,名将阴之境13-4,0,4
22124006,76664,0,20,名将阴之境13-4,0,5
22124007,76664,0,21,名将阴之境13-4,0,5
22124008,76664,0,22,名将阴之境13-4,0,5
22124010,76668,0,23,名将阴之境13-4,0,5
22125006,76669,0,0,名将阴之境13-5,0,1
22125007,76669,0,1,名将阴之境13-5,0,1
22125008,76670,0,2,名将阴之境13-5,0,1
22125009,76670,0,3,名将阴之境13-5,0,1
22125010,76670,0,4,名将阴之境13-5,0,1
22125012,76671,0,5,名将阴之境13-5,0,2
22125013,76671,0,6,名将阴之境13-5,0,2
22125014,76672,0,7,名将阴之境13-5,0,2
22125015,76672,0,8,名将阴之境13-5,0,2
22125016,76672,0,9,名将阴之境13-5,0,2
22125018,76669,0,10,名将阴之境13-5,0,3
22125019,76669,0,11,名将阴之境13-5,0,3
22125020,76670,0,12,名将阴之境13-5,0,3
22125021,76670,0,13,名将阴之境13-5,0,3
22125022,76670,0,14,名将阴之境13-5,0,3
22125024,76671,0,15,名将阴之境13-5,0,4
22125025,76671,0,16,名将阴之境13-5,0,4
22125026,76672,0,17,名将阴之境13-5,0,4
22125027,76672,0,18,名将阴之境13-5,0,4
22125028,76672,0,19,名将阴之境13-5,0,4
22125035,76664,0,20,名将阴之境13-5,0,5
22125034,76664,0,21,名将阴之境13-5,0,5
22125033,76664,0,22,名将阴之境13-5,0,5
22125031,76668,0,23,名将阴之境13-5,0,5
22126006,76673,0,0,名将木之境13-6,0,1
22126007,76673,0,1,名将木之境13-6,0,1
22126008,76674,0,2,名将木之境13-6,0,1
22126009,76674,0,3,名将木之境13-6,0,1
22126010,76674,0,4,名将木之境13-6,0,1
22126012,76675,0,5,名将木之境13-6,0,2
22126013,76675,0,6,名将木之境13-6,0,2
22126014,76676,0,7,名将木之境13-6,0,2
22126015,76676,0,8,名将木之境13-6,0,2
22126016,76676,0,9,名将木之境13-6,0,2
22126018,76673,0,10,名将木之境13-6,0,3
22126019,76673,0,11,名将木之境13-6,0,3
22126020,76674,0,12,名将木之境13-6,0,3
22126021,76674,0,13,名将木之境13-6,0,3
22126022,76674,0,14,名将木之境13-6,0,3
22126024,76675,0,15,名将木之境13-6,0,4
22126025,76675,0,16,名将木之境13-6,0,4
22126026,76676,0,17,名将木之境13-6,0,4
22126027,76676,0,18,名将木之境13-6,0,4
22126028,76676,0,19,名将木之境13-6,0,4
22126035,76677,0,20,名将木之境13-6,0,5
22126034,76677,0,21,名将木之境13-6,0,5
22126033,76677,0,22,名将木之境13-6,0,5
22126031,76678,0,23,名将木之境13-6,0,5
22127029,76679,0,0,名将木之境13-7,0,1
22127028,76679,0,1,名将木之境13-7,0,1
22127027,76680,0,2,名将木之境13-7,0,1
22127026,76680,0,3,名将木之境13-7,0,1
22127025,76680,0,4,名将木之境13-7,0,1
22127023,76681,0,5,名将木之境13-7,0,2
22127022,76681,0,6,名将木之境13-7,0,2
22127021,76682,0,7,名将木之境13-7,0,2
22127020,76682,0,8,名将木之境13-7,0,2
22127019,76682,0,9,名将木之境13-7,0,2
22127017,76679,0,10,名将木之境13-7,0,3
22127016,76679,0,11,名将木之境13-7,0,3
22127015,76680,0,12,名将木之境13-7,0,3
22127014,76680,0,13,名将木之境13-7,0,3
22127013,76680,0,14,名将木之境13-7,0,3
22127011,76681,0,15,名将木之境13-7,0,4
22127010,76681,0,16,名将木之境13-7,0,4
22127009,76682,0,17,名将木之境13-7,0,4
22127008,76682,0,18,名将木之境13-7,0,4
22127007,76682,0,19,名将木之境13-7,0,4
22127000,76683,0,20,名将木之境13-7,0,5
22127001,76683,0,21,名将木之境13-7,0,5
22127002,76683,0,22,名将木之境13-7,0,5
22127004,76684,0,23,名将木之境13-7,0,5
22128029,76685,0,0,名将木之境13-8,0,1
22128028,76685,0,1,名将木之境13-8,0,1
22128027,76686,0,2,名将木之境13-8,0,1
22128026,76686,0,3,名将木之境13-8,0,1
22128025,76686,0,4,名将木之境13-8,0,1
22128023,76687,0,5,名将木之境13-8,0,2
22128022,76687,0,6,名将木之境13-8,0,2
22128021,76688,0,7,名将木之境13-8,0,2
22128020,76688,0,8,名将木之境13-8,0,2
22128019,76688,0,9,名将木之境13-8,0,2
22128017,76685,0,10,名将木之境13-8,0,3
22128016,76685,0,11,名将木之境13-8,0,3
22128015,76686,0,12,名将木之境13-8,0,3
22128014,76686,0,13,名将木之境13-8,0,3
22128013,76686,0,14,名将木之境13-8,0,3
22128011,76685,0,15,名将木之境13-8,0,4
22128010,76685,0,16,名将木之境13-8,0,4
22128009,76686,0,17,名将木之境13-8,0,4
22128008,76686,0,18,名将木之境13-8,0,4
22128007,76686,0,19,名将木之境13-8,0,4
22128003,76689,0,20,名将木之境13-8,0,5
22128004,76689,0,21,名将木之境13-8,0,5
22128005,76689,0,22,名将木之境13-8,0,5
22128001,76690,0,23,名将木之境13-8,0,5
22129029,76691,0,0,名将木之境13-9,0,1
22129028,76691,0,1,名将木之境13-9,0,1
22129027,76692,0,2,名将木之境13-9,0,1
22129026,76692,0,3,名将木之境13-9,0,1
22129025,76692,0,4,名将木之境13-9,0,1
22129023,76691,0,5,名将木之境13-9,0,2
22129022,76691,0,6,名将木之境13-9,0,2
22129021,76693,0,7,名将木之境13-9,0,2
22129020,76693,0,8,名将木之境13-9,0,2
22129019,76693,0,9,名将木之境13-9,0,2
22129017,76691,0,10,名将木之境13-9,0,3
22129016,76691,0,11,名将木之境13-9,0,3
22129015,76692,0,12,名将木之境13-9,0,3
22129014,76692,0,13,名将木之境13-9,0,3
22129013,76692,0,14,名将木之境13-9,0,3
22129011,76691,0,15,名将木之境13-9,0,4
22129010,76691,0,16,名将木之境13-9,0,4
22129009,76693,0,17,名将木之境13-9,0,4
22129008,76693,0,18,名将木之境13-9,0,4
22129007,76693,0,19,名将木之境13-9,0,4
22129000,76694,0,20,名将木之境13-9,0,5
22129001,76694,0,21,名将木之境13-9,0,5
22129002,76694,0,22,名将木之境13-9,0,5
22129004,76695,0,23,名将木之境13-9,0,5
22130029,76696,0,0,名将木之境13-10,0,1
22130028,76696,0,1,名将木之境13-10,0,1
22130027,76697,0,2,名将木之境13-10,0,1
22130026,76697,0,3,名将木之境13-10,0,1
22130025,76697,0,4,名将木之境13-10,0,1
22130023,76698,0,5,名将木之境13-10,0,2
22130022,76698,0,6,名将木之境13-10,0,2
22130021,76699,0,7,名将木之境13-10,0,2
22130020,76699,0,8,名将木之境13-10,0,2
22130019,76699,0,9,名将木之境13-10,0,2
22130017,76696,0,10,名将木之境13-10,0,3
22130016,76696,0,11,名将木之境13-10,0,3
22130015,76697,0,12,名将木之境13-10,0,3
22130014,76697,0,13,名将木之境13-10,0,3
22130013,76697,0,14,名将木之境13-10,0,3
22130011,76698,0,15,名将木之境13-10,0,4
22130010,76698,0,16,名将木之境13-10,0,4
22130009,76699,0,17,名将木之境13-10,0,4
22130008,76699,0,18,名将木之境13-10,0,4
22130007,76699,0,19,名将木之境13-10,0,4
22130003,76700,0,20,名将木之境13-10,0,5
22130004,76700,0,21,名将木之境13-10,0,5
22130005,76700,0,22,名将木之境13-10,0,5
22130001,76701,0,23,名将木之境13-10,0,5
22131006,76702,0,0,名将火之境14-1,0,1
22131007,76702,0,1,名将火之境14-1,0,1
22131008,76703,0,2,名将火之境14-1,0,1
22131009,76703,0,3,名将火之境14-1,0,1
22131010,76704,0,4,名将火之境14-1,0,1
22131012,76705,0,5,名将火之境14-1,0,2
22131013,76705,0,6,名将火之境14-1,0,2
22131014,76706,0,7,名将火之境14-1,0,2
22131015,76706,0,8,名将火之境14-1,0,2
22131016,76707,0,9,名将火之境14-1,0,2
22131018,76702,0,10,名将火之境14-1,0,3
22131019,76702,0,11,名将火之境14-1,0,3
22131020,76703,0,12,名将火之境14-1,0,3
22131021,76703,0,13,名将火之境14-1,0,3
22131022,76704,0,14,名将火之境14-1,0,3
22131024,76705,0,15,名将火之境14-1,0,4
22131025,76705,0,16,名将火之境14-1,0,4
22131026,76706,0,17,名将火之境14-1,0,4
