INDEX,ROLE_ID,ROLE_LEVEL,COMBAT,PETID_MIN_1,PETID_MAX_1,PETID_MIN_2,PETID_MAX_2,PETID_MIN_3,PETID_MAX_3
2920,50018,16,5386,30569,30569,30544,30544,30467,30467
2921,50118,16,5378,30452,30452,30440,30440,30502,30502
2922,50018,16,5392,30425,30425,30592,30592,30502,30502
2923,50018,16,5372,30517,30517,30440,30440,30482,30482
2924,50018,16,5349,30517,30517,30380,30380,30502,30502
2925,50118,16,5323,30425,30425,30532,30532,30544,30544
2926,50018,16,5353,30395,30395,30592,30592,30380,30380
2927,50018,16,5387,30425,30425,30410,30410,30467,30467
2928,50118,16,5379,30452,30452,30440,30440,30502,30502
2929,50018,16,5379,30569,30569,30544,30544,30467,30467
2930,50118,16,5316,30425,30425,30592,30592,30502,30502
2931,50118,16,5391,30395,30395,30440,30440,30544,30544
2932,50018,16,5350,30517,30517,30532,30532,30482,30482
2933,50118,16,5319,30425,30425,30410,30410,30467,30467
2934,50118,16,5362,30569,30569,30592,30592,30467,30467
2935,50018,16,5396,30395,30395,30354,30354,30380,30380
2936,50118,16,5314,30517,30517,30532,30532,30482,30482
2937,50118,16,5409,30452,30452,30440,30440,30502,30502
2938,50118,16,5383,30517,30517,30532,30532,30482,30482
2939,50018,16,5408,30517,30517,30380,30380,30502,30502
2940,50018,16,5322,30569,30569,30544,30544,30467,30467
2941,50018,16,5380,30425,30425,30410,30410,30467,30467
2942,50118,16,5394,30395,30395,30440,30440,30544,30544
2943,50018,16,5376,30569,30569,30482,30482,30544,30544
2944,50118,16,5375,30395,30395,30354,30354,30380,30380
2945,50018,16,5356,30452,30452,30440,30440,30502,30502
2946,50118,16,5390,30452,30452,30482,30482,30380,30380
2947,50018,16,5312,30395,30395,30440,30440,30544,30544
2948,50018,16,5359,30452,30452,30482,30482,30380,30380
2949,50018,16,5321,30569,30569,30592,30592,30467,30467
2950,50018,16,5398,30569,30569,30544,30544,30467,30467
2951,50018,16,5327,30517,30517,30380,30380,30502,30502
2952,50118,16,5327,30395,30395,30440,30440,30544,30544
2953,50118,16,5384,30569,30569,30592,30592,30467,30467
2954,50118,16,5338,30452,30452,30410,30410,30502,30502
2955,50118,16,5327,30569,30569,30592,30592,30467,30467
2956,50018,16,5366,30395,30395,30354,30354,30380,30380
2957,50118,16,5351,30517,30517,30380,30380,30502,30502
2958,50118,16,5401,30395,30395,30592,30592,30380,30380
2959,50018,16,5406,30517,30517,30532,30532,30482,30482
2960,50118,16,5362,30425,30425,30410,30410,30467,30467
2961,50018,16,5405,30517,30517,30440,30440,30482,30482
2962,50118,16,5333,30517,30517,30380,30380,30502,30502
2963,50118,16,5365,30425,30425,30592,30592,30502,30502
2964,50118,16,5325,30395,30395,30592,30592,30380,30380
2965,50118,16,5411,30452,30452,30440,30440,30502,30502
2966,50118,16,5380,30517,30517,30532,30532,30482,30482
2967,50118,16,5313,30425,30425,30410,30410,30467,30467
2968,50118,16,5323,30517,30517,30440,30440,30482,30482
2969,50118,16,5394,30425,30425,30532,30532,30544,30544
2970,50118,16,5386,30395,30395,30354,30354,30380,30380
2971,50018,16,5359,30452,30452,30482,30482,30380,30380
2972,50118,16,5317,30395,30395,30354,30354,30380,30380
2973,50018,16,5395,30395,30395,30440,30440,30544,30544
2974,50118,16,5315,30452,30452,30482,30482,30380,30380
2975,50018,16,5374,30452,30452,30410,30410,30502,30502
2976,50118,16,5325,30452,30452,30410,30410,30502,30502
2977,50118,16,5371,30425,30425,30532,30532,30544,30544
2978,50018,16,5314,30452,30452,30482,30482,30380,30380
2979,50018,16,5409,30569,30569,30482,30482,30544,30544
2980,50118,16,5383,30517,30517,30440,30440,30482,30482
2981,50118,16,5353,30569,30569,30544,30544,30467,30467
2982,50018,16,5376,30425,30425,30592,30592,30502,30502
2983,50018,16,5350,30425,30425,30410,30410,30467,30467
2984,50018,16,5314,30569,30569,30482,30482,30544,30544
2985,50018,16,5315,30395,30395,30592,30592,30380,30380
2986,50118,16,5351,30425,30425,30410,30410,30467,30467
2987,50118,16,5395,30395,30395,30592,30592,30380,30380
2988,50118,16,5376,30517,30517,30532,30532,30482,30482
2989,50118,16,5365,30452,30452,30410,30410,30502,30502
2990,50018,16,5365,30425,30425,30532,30532,30544,30544
2991,50118,16,5385,30452,30452,30482,30482,30380,30380
2992,50118,16,5391,30517,30517,30440,30440,30482,30482
2993,50118,16,5398,30569,30569,30544,30544,30467,30467
2994,50018,16,5328,30395,30395,30440,30440,30544,30544
2995,50018,16,5326,30425,30425,30592,30592,30502,30502
2996,50018,16,5363,30425,30425,30532,30532,30544,30544
2997,50018,16,5372,30395,30395,30592,30592,30380,30380
2998,50118,16,5338,30452,30452,30410,30410,30502,30502
2999,50118,16,5375,30452,30452,30440,30440,30502,30502
3000,50018,14,4272,30516,30516,30543,30543,0,0
3001,50019,14,4207,30568,30568,30439,30439,0,0
3002,50119,14,4253,30424,30424,30501,30501,0,0
3003,50019,14,4218,30451,30451,30379,30379,0,0
3004,50019,14,4221,30516,30516,30379,30379,0,0
3005,50119,14,4277,30451,30451,30409,30409,0,0
3006,50019,14,4205,30451,30451,30379,30379,0,0
3007,50119,14,4273,30568,30568,30439,30439,0,0
3008,50119,14,4211,30394,30394,30439,30439,0,0
3009,50019,14,4214,30451,30451,30466,30466,0,0
3010,50119,14,4224,30394,30394,30531,30531,0,0
3011,50019,14,4279,30568,30568,30481,30481,0,0
3012,50119,14,4247,30516,30516,30379,30379,0,0
3013,50119,14,4265,30568,30568,30439,30439,0,0
3014,50019,14,4280,30568,30568,30439,30439,0,0
3015,50019,14,4245,30568,30568,30481,30481,0,0
3016,50119,14,4245,30568,30568,30481,30481,0,0
3017,50119,14,4270,30424,30424,30501,30501,0,0
3018,50119,14,4292,30424,30424,30353,30353,0,0
3019,50019,14,4287,30451,30451,30466,30466,0,0
3020,50019,14,4212,30516,30516,30379,30379,0,0
3021,50119,14,4216,30451,30451,30409,30409,0,0
3022,50019,14,4261,30451,30451,30409,30409,0,0
3023,50019,14,4207,30568,30568,30481,30481,0,0
3024,50019,14,4288,30516,30516,30543,30543,0,0
3025,50019,14,4293,30394,30394,30531,30531,0,0
3026,50119,14,4273,30424,30424,30353,30353,0,0
3027,50119,14,4231,30451,30451,30466,30466,0,0
3028,50119,14,4265,30394,30394,30531,30531,0,0
3029,50019,14,4278,30568,30568,30501,30501,0,0
3030,50019,14,4276,30568,30568,30439,30439,0,0
3031,50119,14,4266,30568,30568,30481,30481,0,0
3032,50119,14,4237,30568,30568,30481,30481,0,0
3033,50019,14,4209,30394,30394,30591,30591,0,0
3034,50119,14,4238,30451,30451,30409,30409,0,0
3035,50119,14,4235,30394,30394,30531,30531,0,0
3036,50119,14,4266,30516,30516,30481,30481,0,0
3037,50019,14,4270,30451,30451,30466,30466,0,0
3038,50019,14,4219,30394,30394,30439,30439,0,0
3039,50019,14,4266,30451,30451,30409,30409,0,0
3040,50119,14,4206,30568,30568,30481,30481,0,0
3041,50119,14,4283,30394,30394,30439,30439,0,0
3042,50119,14,4241,30568,30568,30481,30481,0,0
3043,50019,14,4250,30451,30451,30466,30466,0,0
3044,50119,14,4257,30394,30394,30531,30531,0,0
3045,50119,14,4295,30516,30516,30543,30543,0,0
3046,50019,14,4247,30394,30394,30591,30591,0,0
3047,50119,14,4296,30451,30451,30379,30379,0,0
3048,50019,14,4297,30516,30516,30379,30379,0,0
3049,50119,14,4212,30451,30451,30466,30466,0,0
3050,50019,14,4229,30568,30568,30501,30501,0,0
3051,50019,14,4251,30568,30568,30439,30439,0,0
3052,50119,14,4282,30516,30516,30481,30481,0,0
3053,50119,14,4291,30568,30568,30481,30481,0,0
3054,50119,14,4228,30451,30451,30409,30409,0,0
3055,50019,14,4246,30394,30394,30591,30591,0,0
3056,50119,14,4207,30516,30516,30481,30481,0,0
3057,50019,14,4237,30394,30394,30531,30531,0,0
3058,50119,14,4211,30424,30424,30501,30501,0,0
3059,50019,14,4222,30394,30394,30439,30439,0,0
3060,50119,14,4223,30516,30516,30379,30379,0,0
3061,50119,14,4214,30394,30394,30591,30591,0,0
3062,50019,14,4206,30424,30424,30501,30501,0,0
3063,50019,14,4224,30394,30394,30591,30591,0,0
3064,50119,14,4297,30568,30568,30439,30439,0,0
3065,50119,14,4222,30394,30394,30531,30531,0,0
3066,50119,14,4268,30451,30451,30466,30466,0,0
3067,50119,14,4201,30424,30424,30543,30543,0,0
3068,50119,14,4233,30568,30568,30481,30481,0,0
3069,50119,14,4235,30516,30516,30481,30481,0,0
3070,50019,14,4299,30394,30394,30439,30439,0,0
3071,50119,14,4269,30394,30394,30591,30591,0,0
3072,50119,14,4212,30451,30451,30379,30379,0,0
3073,50119,14,4278,30516,30516,30379,30379,0,0
3074,50019,14,4276,30424,30424,30543,30543,0,0
3075,50119,14,4226,30424,30424,30501,30501,0,0
3076,50019,14,4229,30568,30568,30481,30481,0,0
3077,50019,14,4274,30424,30424,30353,30353,0,0
3078,50119,14,4227,30568,30568,30481,30481,0,0
3079,50019,14,4243,30516,30516,30379,30379,0,0
3080,50119,14,4226,30394,30394,30531,30531,0,0
3081,50019,14,4226,30568,30568,30481,30481,0,0
3082,50019,14,4240,30394,30394,30531,30531,0,0
3083,50119,14,4255,30451,30451,30466,30466,0,0
3084,50019,14,4265,30394,30394,30439,30439,0,0
3085,50019,14,4269,30568,30568,30501,30501,0,0
3086,50119,14,4220,30568,30568,30481,30481,0,0
3087,50119,14,4249,30451,30451,30379,30379,0,0
3088,50119,14,4292,30568,30568,30439,30439,0,0
3089,50119,14,4298,30568,30568,30481,30481,0,0
3090,50019,14,4207,30394,30394,30439,30439,0,0
3091,50019,14,4239,30568,30568,30439,30439,0,0
3092,50019,14,4268,30424,30424,30501,30501,0,0
3093,50119,14,4266,30394,30394,30531,30531,0,0
3094,50119,14,4257,30394,30394,30531,30531,0,0
3095,50119,14,4267,30451,30451,30466,30466,0,0
3096,50019,14,4231,30568,30568,30439,30439,0,0
3097,50019,14,4215,30568,30568,30481,30481,0,0
3098,50019,14,4242,30568,30568,30501,30501,0,0
3099,50119,14,4227,30394,30394,30591,30591,0,0
3100,50019,14,4255,30568,30568,30481,30481,0,0
3101,50019,14,4216,30568,30568,30439,30439,0,0
3102,50119,14,4297,30424,30424,30353,30353,0,0
3103,50119,14,4235,30516,30516,30543,30543,0,0
3104,50119,14,4245,30451,30451,30409,30409,0,0
3105,50019,14,4293,30516,30516,30543,30543,0,0
3106,50119,14,4286,30394,30394,30439,30439,0,0
3107,50019,14,4242,30394,30394,30439,30439,0,0
3108,50019,14,4248,30394,30394,30439,30439,0,0
3109,50019,14,4226,30451,30451,30409,30409,0,0
3110,50019,14,4217,30568,30568,30501,30501,0,0
3111,50119,14,4288,30394,30394,30591,30591,0,0
3112,50119,14,4296,30568,30568,30501,30501,0,0
3113,50019,14,4245,30568,30568,30481,30481,0,0
3114,50019,14,4224,30424,30424,30501,30501,0,0
3115,50019,14,4262,30568,30568,30439,30439,0,0
3116,50019,14,4200,30424,30424,30501,30501,0,0
3117,50019,14,4244,30451,30451,30466,30466,0,0
3118,50119,14,4247,30394,30394,30531,30531,0,0
3119,50019,14,4201,30568,30568,30481,30481,0,0
3120,50019,14,4233,30568,30568,30501,30501,0,0
3121,50119,14,4264,30568,30568,30501,30501,0,0
3122,50119,14,4234,30394,30394,30591,30591,0,0
3123,50019,14,4241,30394,30394,30439,30439,0,0
3124,50019,14,4259,30394,30394,30591,30591,0,0
3125,50119,14,4238,30451,30451,30466,30466,0,0
3126,50119,14,4259,30394,30394,30591,30591,0,0
3127,50019,14,4203,30394,30394,30531,30531,0,0
3128,50019,14,4262,30424,30424,30353,30353,0,0
3129,50119,14,4297,30516,30516,30379,30379,0,0
3130,50119,14,4211,30394,30394,30591,30591,0,0
3131,50019,14,4205,30451,30451,30466,30466,0,0
3132,50119,14,4228,30424,30424,30353,30353,0,0
3133,50119,14,4263,30424,30424,30543,30543,0,0
3134,50119,14,4279,30516,30516,30481,30481,0,0
3135,50119,14,4214,30568,30568,30501,30501,0,0
3136,50119,14,4230,30394,30394,30439,30439,0,0
3137,50019,14,4288,30451,30451,30466,30466,0,0
3138,50119,14,4269,30394,30394,30591,30591,0,0
3139,50119,14,4245,30451,30451,30379,30379,0,0
3140,50119,14,4254,30516,30516,30379,30379,0,0
3141,50019,14,4298,30568,30568,30439,30439,0,0
3142,50119,14,4285,30516,30516,30379,30379,0,0
3143,50019,14,4259,30424,30424,30353,30353,0,0
3144,50019,14,4283,30451,30451,30409,30409,0,0
3145,50119,14,4265,30394,30394,30439,30439,0,0
3146,50119,14,4289,30516,30516,30379,30379,0,0
3147,50019,14,4202,30424,30424,30501,30501,0,0
3148,50119,14,4284,30394,30394,30531,30531,0,0
3149,50119,14,4287,30394,30394,30531,30531,0,0
3150,50119,14,4291,30394,30394,30439,30439,0,0
3151,50119,14,4234,30516,30516,30379,30379,0,0
3152,50019,14,4252,30568,30568,30481,30481,0,0
3153,50119,14,4256,30516,30516,30543,30543,0,0
3154,50119,14,4205,30568,30568,30439,30439,0,0
3155,50019,14,4235,30451,30451,30409,30409,0,0
3156,50119,14,4281,30451,30451,30466,30466,0,0
3157,50119,14,4217,30516,30516,30481,30481,0,0
3158,50119,14,4209,30568,30568,30481,30481,0,0
3159,50119,14,4244,30568,30568,30501,30501,0,0
3160,50119,14,4259,30516,30516,30481,30481,0,0
3161,50019,14,4215,30394,30394,30591,30591,0,0
3162,50019,14,4240,30568,30568,30481,30481,0,0
3163,50019,14,4218,30516,30516,30481,30481,0,0
3164,50119,14,4295,30451,30451,30409,30409,0,0
3165,50019,14,4239,30424,30424,30543,30543,0,0
3166,50119,14,4281,30516,30516,30481,30481,0,0
3167,50119,14,4278,30568,30568,30501,30501,0,0
3168,50019,14,4235,30568,30568,30481,30481,0,0
3169,50019,14,4248,30568,30568,30481,30481,0,0
3170,50119,14,4231,30394,30394,30439,30439,0,0
3171,50019,14,4288,30394,30394,30439,30439,0,0
3172,50119,14,4233,30424,30424,30543,30543,0,0
3173,50019,14,4200,30394,30394,30591,30591,0,0
3174,50019,14,4255,30568,30568,30439,30439,0,0
3175,50019,14,4298,30568,30568,30501,30501,0,0
3176,50019,14,4294,30568,30568,30481,30481,0,0
3177,50019,14,4205,30516,30516,30481,30481,0,0
3178,50019,14,4204,30451,30451,30409,30409,0,0
3179,50119,14,4248,30568,30568,30501,30501,0,0
3180,50119,14,4271,30516,30516,30543,30543,0,0
3181,50119,14,4298,30516,30516,30543,30543,0,0
3182,50119,14,4231,30424,30424,30543,30543,0,0
3183,50019,14,4238,30516,30516,30379,30379,0,0
3184,50019,14,4204,30451,30451,30466,30466,0,0
3185,50019,14,4228,30516,30516,30481,30481,0,0
3186,50119,14,4266,30394,30394,30439,30439,0,0
3187,50119,14,4286,30568,30568,30481,30481,0,0
3188,50119,14,4262,30516,30516,30543,30543,0,0
3189,50119,14,4294,30516,30516,30481,30481,0,0
3190,50119,14,4278,30516,30516,30379,30379,0,0
3191,50119,14,4282,30516,30516,30481,30481,0,0
3192,50019,14,4235,30424,30424,30543,30543,0,0
3193,50019,14,4209,30568,30568,30439,30439,0,0
3194,50019,14,4281,30451,30451,30409,30409,0,0
3195,50119,14,4244,30424,30424,30543,30543,0,0
3196,50119,14,4260,30424,30424,30543,30543,0,0
3197,50019,14,4202,30424,30424,30353,30353,0,0
3198,50119,14,4240,30394,30394,30439,30439,0,0
3199,50019,14,4272,30451,30451,30379,30379,0,0
3200,50119,14,4200,30424,30424,30353,30353,0,0
3201,50019,14,4268,30424,30424,30501,30501,0,0
3202,50119,14,4283,30516,30516,30379,30379,0,0
3203,50119,14,4284,30516,30516,30481,30481,0,0
3204,50119,14,4218,30424,30424,30353,30353,0,0
3205,50019,14,4257,30451,30451,30379,30379,0,0
3206,50019,14,4250,30568,30568,30439,30439,0,0
3207,50019,14,4201,30424,30424,30543,30543,0,0
3208,50119,14,4258,30451,30451,30409,30409,0,0
3209,50019,14,4252,30424,30424,30543,30543,0,0
3210,50119,14,4271,30568,30568,30439,30439,0,0
3211,50019,14,4295,30516,30516,30481,30481,0,0
3212,50019,14,4265,30451,30451,30409,30409,0,0
3213,50019,14,4200,30568,30568,30481,30481,0,0
3214,50119,14,4249,30394,30394,30591,30591,0,0
3215,50019,14,4225,30424,30424,30543,30543,0,0
3216,50019,14,4259,30451,30451,30379,30379,0,0
3217,50119,14,4265,30516,30516,30481,30481,0,0
3218,50019,14,4217,30568,30568,30439,30439,0,0
3219,50019,14,4235,30424,30424,30543,30543,0,0
3220,50019,14,4230,30424,30424,30353,30353,0,0
3221,50119,14,4284,30568,30568,30439,30439,0,0
3222,50119,14,4265,30424,30424,30543,30543,0,0
3223,50019,14,4271,30568,30568,30501,30501,0,0
3224,50019,14,4296,30451,30451,30466,30466,0,0
3225,50119,14,4234,30451,30451,30466,30466,0,0
3226,50119,14,4227,30451,30451,30466,30466,0,0
3227,50019,14,4271,30568,30568,30439,30439,0,0
3228,50119,14,4290,30424,30424,30543,30543,0,0
3229,50019,14,4220,30394,30394,30531,30531,0,0
3230,50119,14,4231,30516,30516,30481,30481,0,0
3231,50019,14,4218,30451,30451,30466,30466,0,0
3232,50019,14,4295,30394,30394,30439,30439,0,0
3233,50119,14,4210,30451,30451,30379,30379,0,0
3234,50119,14,4227,30424,30424,30353,30353,0,0
3235,50019,14,4265,30424,30424,30543,30543,0,0
3236,50019,14,4220,30424,30424,30543,30543,0,0
3237,50019,14,4298,30394,30394,30591,30591,0,0
3238,50119,14,4265,30516,30516,30543,30543,0,0
3239,50119,14,4210,30394,30394,30591,30591,0,0
3240,50119,14,4210,30451,30451,30409,30409,0,0
3241,50019,14,4262,30516,30516,30481,30481,0,0
3242,50019,14,4222,30516,30516,30481,30481,0,0
3243,50119,14,4219,30424,30424,30501,30501,0,0
3244,50119,14,4203,30568,30568,30439,30439,0,0
3245,50019,14,4271,30451,30451,30466,30466,0,0
3246,50019,14,4249,30451,30451,30466,30466,0,0
3247,50019,14,4289,30394,30394,30531,30531,0,0
3248,50119,14,4201,30424,30424,30501,30501,0,0
3249,50019,14,4273,30516,30516,30481,30481,0,0
3250,50019,14,4294,30516,30516,30481,30481,0,0
3251,50019,14,4277,30568,30568,30501,30501,0,0
3252,50119,14,4263,30516,30516,30379,30379,0,0
3253,50019,14,4216,30394,30394,30439,30439,0,0
3254,50119,14,4221,30516,30516,30379,30379,0,0
3255,50119,14,4215,30451,30451,30379,30379,0,0
3256,50119,14,4266,30568,30568,30501,30501,0,0
3257,50019,14,4224,30451,30451,30409,30409,0,0
3258,50119,14,4280,30394,30394,30591,30591,0,0
3259,50119,14,4262,30424,30424,30501,30501,0,0
3260,50019,14,4225,30451,30451,30379,30379,0,0
3261,50119,14,4257,30568,30568,30481,30481,0,0
3262,50019,14,4257,30451,30451,30379,30379,0,0
3263,50019,14,4258,30394,30394,30591,30591,0,0
3264,50019,14,4206,30516,30516,30481,30481,0,0
3265,50019,14,4285,30516,30516,30379,30379,0,0
3266,50019,14,4205,30424,30424,30543,30543,0,0
3267,50019,14,4211,30516,30516,30543,30543,0,0
3268,50119,14,4252,30568,30568,30439,30439,0,0
3269,50119,14,4297,30424,30424,30543,30543,0,0
3270,50019,14,4285,30568,30568,30501,30501,0,0
3271,50019,14,4225,30516,30516,30379,30379,0,0
3272,50119,14,4269,30424,30424,30353,30353,0,0
3273,50019,14,4254,30451,30451,30379,30379,0,0
3274,50019,14,4291,30424,30424,30501,30501,0,0
3275,50019,14,4276,30394,30394,30591,30591,0,0
3276,50019,14,4287,30451,30451,30466,30466,0,0
3277,50119,14,4226,30451,30451,30379,30379,0,0
3278,50119,14,4246,30451,30451,30409,30409,0,0
3279,50119,14,4255,30451,30451,30466,30466,0,0
3280,50119,14,4207,30451,30451,30409,30409,0,0
3281,50019,14,4289,30516,30516,30543,30543,0,0
3282,50119,14,4225,30451,30451,30466,30466,0,0
3283,50019,14,4280,30394,30394,30591,30591,0,0
3284,50119,14,4220,30568,30568,30439,30439,0,0
3285,50019,14,4239,30451,30451,30409,30409,0,0
3286,50119,14,4294,30568,30568,30481,30481,0,0
3287,50019,14,4293,30424,30424,30543,30543,0,0
3288,50019,14,4245,30424,30424,30353,30353,0,0
3289,50119,14,4212,30516,30516,30543,30543,0,0
3290,50019,14,4246,30568,30568,30481,30481,0,0
3291,50119,14,4201,30394,30394,30531,30531,0,0
3292,50119,14,4259,30568,30568,30481,30481,0,0
3293,50119,14,4265,30394,30394,30591,30591,0,0
3294,50119,14,4280,30394,30394,30591,30591,0,0
3295,50119,14,4295,30451,30451,30466,30466,0,0
3296,50119,14,4291,30424,30424,30543,30543,0,0
3297,50119,14,4272,30451,30451,30409,30409,0,0
3298,50019,14,4229,30516,30516,30379,30379,0,0
3299,50019,14,4210,30394,30394,30591,30591,0,0
3300,50119,14,4226,30516,30516,30481,30481,0,0
3301,50119,14,4280,30424,30424,30543,30543,0,0
3302,50019,14,4217,30451,30451,30409,30409,0,0
3303,50119,14,4261,30394,30394,30591,30591,0,0
